time,open,high,low,close,volume,spread
2022.01.05 07:00:00,16204.58,16206.45,16175.45,16182.83,2263,76
2022.01.05 08:00:00,16183.08,16214.18,16171.95,16208.43,2163,96
2022.01.05 09:00:00,16210.93,16231.55,16194.68,16217.05,2478,78
2022.01.05 10:00:00,16216.8,16231.43,16203.8,16222.43,3407,30
2022.01.05 11:00:00,16221.43,16244.55,16217.3,16233.05,2949,66
2022.01.05 12:00:00,16233.05,16258.8,16222.68,16225.93,2822,91
2022.01.05 13:00:00,16225.3,16231.18,16198.93,16218.93,2781,83
2022.01.05 14:00:00,16218.05,16228.68,16195.05,16210.3,2794,30
2022.01.05 15:00:00,16210.3,16229.43,16183.43,16222.43,3382,30
2022.01.05 16:00:00,16222.43,16224.93,16105.15,16210.9,4466,30
2022.01.05 17:00:00,16212.15,16246.9,16123.65,16173.03,4504,30
2022.01.05 18:00:00,16172.15,16187.28,16118.15,16133.15,4185,30
2022.01.05 19:00:00,16131.9,16150.4,16046.65,16051.4,4181,30
2022.01.05 20:00:00,16049.78,16086.4,16027.15,16062.65,3987,30
2022.01.05 21:00:00,16062.65,16127.28,15882.9,15899.15,4824,30
2022.01.05 22:00:00,15897.9,15899.53,15779.95,15782.2,4620,30
2022.01.05 23:00:00,15781.58,15792.7,15752.7,15753.85,2670,30
2022.01.06 01:00:00,15764.49,15788.61,15715.49,15785.49,3119,88
2022.01.06 02:00:00,15784.74,15803.11,15753.11,15782.11,3091,89
2022.01.06 03:00:00,15781.99,15812.74,15743.74,15797.86,3447,30
2022.01.06 04:00:00,15798.24,15799.74,15757.74,15783.36,3336,89
2022.01.06 05:00:00,15782.11,15785.74,15674.86,15677.61,3154,88
2022.01.06 06:00:00,15677.74,15685.74,15621.74,15640.86,3031,88
2022.01.06 07:00:00,15641.24,15691.11,15635.74,15680.74,3081,30
2022.01.06 08:00:00,15679.86,15687.99,15643.24,15682.34,2566,30
2022.01.06 09:00:00,15682.34,15781.34,15680.46,15738.21,3662,78
2022.01.06 10:00:00,15738.71,15772.71,15694.46,15753.96,4090,78
2022.01.06 11:00:00,15753.96,15757.21,15705.59,15735.21,3778,54
2022.01.06 12:00:00,15734.96,15768.34,15719.71,15724.46,3554,66
2022.01.06 13:00:00,15724.09,15746.96,15680.46,15692.21,3531,78
2022.01.06 14:00:00,15690.84,15721.46,15661.34,15680.21,3606,66
2022.01.06 15:00:00,15679.34,15720.46,15668.84,15695.09,3889,30
2022.01.06 16:00:00,15693.09,15849.06,15674.42,15707.94,4262,30
2022.01.06 17:00:00,15708.56,15871.56,15601.56,15839.44,4642,30
2022.01.06 18:00:00,15841.19,15894.44,15771.06,15830.69,4451,30
2022.01.06 19:00:00,15832.94,15885.69,15791.44,15822.56,4450,69
2022.01.06 20:00:00,15827.44,15837.81,15770.56,15820.69,4289,30
2022.01.06 21:00:00,15820.56,15853.56,15783.31,15817.94,4442,30
2022.01.06 22:00:00,15818.19,15866.69,15720.56,15755.61,4411,30
2022.01.06 23:00:00,15754.61,15794.11,15747.49,15792.36,2047,30
2022.01.07 01:00:00,15811.28,15819.03,15801.28,15817.16,1914,88
2022.01.07 02:00:00,15817.16,15846.03,15815.41,15845.28,2463,116
2022.01.07 03:00:00,15844.28,15852.16,15820.41,15828.53,2855,113
2022.01.07 04:00:00,15827.16,15827.28,15786.28,15810.91,2995,101
2022.01.07 05:00:00,15810.78,15825.91,15791.53,15797.66,2525,114
2022.01.07 06:00:00,15796.78,15799.16,15774.78,15787.28,2300,30
2022.01.07 07:00:00,15787.28,15793.16,15762.41,15785.28,2702,76
2022.01.07 08:00:00,15785.53,15800.78,15765.38,15768.01,2224,85
2022.01.07 09:00:00,15768.01,15772.63,15743.26,15753.76,2594,54
2022.01.07 10:00:00,15753.63,15759.01,15666.88,15688.13,3831,91
2022.01.07 11:00:00,15687.63,15778.38,15682.76,15751.26,3448,96
2022.01.07 12:00:00,15751.13,15810.01,15739.63,15793.38,3120,91
2022.01.07 13:00:00,15793.38,15821.26,15781.13,15790.51,2891,66
2022.01.07 14:00:00,15792.51,15825.01,15767.63,15774.13,3163,53
2022.01.07 15:00:00,15774.76,15822.76,15625.26,15676.38,4075,30
2022.01.07 16:00:00,15677.76,15826.86,15674.36,15793.48,4540,30
2022.01.07 17:00:00,15794.73,15797.61,15510.48,15553.86,4651,30
2022.01.07 18:00:00,15551.73,15672.48,15533.86,15646.48,4577,30
2022.01.07 19:00:00,15646.98,15658.98,15584.61,15637.73,4356,30
2022.01.07 20:00:00,15637.48,15656.61,15589.23,15606.36,4274,30
2022.01.07 21:00:00,15606.36,15653.36,15556.23,15638.61,4379,30
2022.01.07 22:00:00,15638.48,15669.98,15589.23,15591.98,4405,30
2022.01.07 23:00:00,15592.11,15603.03,15570.68,15570.76,2014,30
2022.01.10 01:00:00,15595.26,15610.51,15519.39,15560.01,3198,38
2022.01.10 02:00:00,15560.39,15594.64,15542.39,15584.01,2501,76
2022.01.10 03:00:00,15584.26,15607.89,15545.64,15602.14,2954,76
2022.01.10 04:00:00,15602.51,15623.26,15597.14,15601.76,2549,39
2022.01.10 05:00:00,15601.76,15618.51,15587.76,15615.51,2199,30
2022.01.10 06:00:00,15615.51,15644.76,15614.89,15641.26,1955,101
2022.01.10 07:00:00,15641.39,15646.39,15624.64,15628.26,2103,76
2022.01.10 08:00:00,15629.39,15643.51,15619.26,15638.49,1914,96
2022.01.10 09:00:00,15638.49,15668.99,15632.11,15650.61,2913,63
2022.01.10 10:00:00,15651.86,15657.24,15520.36,15570.11,4268,30
2022.01.10 11:00:00,15569.99,15606.49,15564.61,15576.99,3818,96
2022.01.10 12:00:00,15577.24,15600.99,15529.86,15542.36,3666,79
2022.01.10 13:00:00,15540.99,15554.36,15501.11,15534.99,3661,91
2022.01.10 14:00:00,15535.74,15545.49,15369.11,15369.24,3885,54
2022.01.10 15:00:00,15370.74,15418.49,15364.74,15386.49,4006,66
2022.01.10 16:00:00,15386.24,15413.46,15243.84,15261.84,4454,30
2022.01.10 17:00:00,15256.84,15271.59,15153.96,15197.84,4837,30
2022.01.10 18:00:00,15196.96,15328.46,15178.46,15302.46,4729,30
2022.01.10 19:00:00,15300.09,15314.96,15204.96,15278.34,4398,30
2022.01.10 20:00:00,15278.09,15429.59,15268.96,15409.71,4520,30
2022.01.10 21:00:00,15409.84,15509.59,15404.34,15463.46,4483,30
2022.01.10 22:00:00,15462.96,15616.39,15406.46,15603.01,4620,30
2022.01.10 23:00:00,15604.87,15623.76,15593.26,15613.74,2404,30
2022.01.11 01:00:00,15622.91,15642.03,15601.16,15628.16,2617,101
2022.01.11 02:00:00,15628.41,15641.41,15596.53,15632.53,3316,88
2022.01.11 03:00:00,15632.66,15635.78,15574.91,15585.41,3620,30
2022.01.11 04:00:00,15585.28,15639.91,15581.16,15627.41,3236,51
2022.01.11 05:00:00,15627.28,15630.28,15602.41,15608.41,2466,85
2022.01.11 06:00:00,15608.03,15612.03,15583.28,15599.66,2403,30
2022.01.11 07:00:00,15599.66,15614.78,15591.91,15601.41,2728,30
2022.01.11 08:00:00,15604.28,15608.91,15566.13,15590.88,2515,73
2022.01.11 09:00:00,15591.88,15642.13,15581.26,15638.63,3142,30
2022.01.11 10:00:00,15638.01,15645.38,15585.13,15612.01,4041,30
2022.01.11 11:00:00,15611.76,15726.76,15609.76,15711.38,3696,62
2022.01.11 12:00:00,15711.88,15734.63,15700.88,15714.63,3258,30
2022.01.11 13:00:00,15715.13,15715.13,15671.13,15677.26,3186,30
2022.01.11 14:00:00,15676.76,15697.26,15644.88,15647.63,3179,30
2022.01.11 15:00:00,15648.38,15672.88,15598.76,15599.51,3658,30
2022.01.11 16:00:00,15599.76,15599.76,15477.23,15547.92,5066,30
2022.01.11 17:00:00,15549.11,15653.11,15506.48,15564.59,7093,30
2022.01.11 18:00:00,15565.86,15825.23,15559.86,15820.23,6367,30
2022.01.11 19:00:00,15820.23,15829.14,15744.61,15771.11,5319,30
2022.01.11 20:00:00,15771.73,15812.23,15732.11,15805.73,4906,30
2022.01.11 21:00:00,15804.93,15837.48,15764.73,15812.48,4834,30
2022.01.11 22:00:00,15812.84,15838.48,15782.11,15831.73,5095,30
2022.01.11 23:00:00,15831.29,15840.03,15820.03,15826.53,1952,30
2022.01.12 01:00:00,15832.09,15841.97,15814.09,15821.22,1903,101
2022.01.12 02:00:00,15821.22,15846.84,15819.97,15832.47,2498,72
2022.01.12 03:00:00,15832.72,15834.34,15806.84,15818.72,2759,81
2022.01.12 04:00:00,15819.09,15838.47,15818.34,15827.59,2578,113
2022.01.12 05:00:00,15827.84,15837.47,15826.72,15833.34,1787,110
2022.01.12 06:00:00,15833.22,15837.22,15829.34,15833.97,1329,114
2022.01.12 07:00:00,15833.97,15888.97,15833.09,15888.34,2201,30
2022.01.12 08:00:00,15887.97,15898.59,15865.22,15867.57,2287,31
2022.01.12 09:00:00,15867.57,15880.94,15842.69,15874.19,2758,54
2022.01.12 10:00:00,15873.57,15877.82,15763.94,15777.07,4051,30
2022.01.12 11:00:00,15776.69,15864.19,15773.57,15859.07,3483,33
2022.01.12 12:00:00,15859.19,15884.19,15844.32,15875.19,3264,96
2022.01.12 13:00:00,15875.19,15886.57,15852.82,15853.82,2966,30
2022.01.12 14:00:00,15853.57,15877.94,15835.19,15861.07,3246,30
2022.01.12 15:00:00,15861.32,15975.07,15857.82,15971.82,3933,30
2022.01.12 16:00:00,15971.32,15992.92,15885.79,15967.92,4439,30
2022.01.12 17:00:00,15971.01,16009.67,15837.92,15859.79,4541,30
2022.01.12 18:00:00,15858.67,15923.67,15799.54,15900.92,4517,30
2022.01.12 19:00:00,15901.77,15953.79,15862.67,15946.54,4305,30
2022.01.12 20:00:00,15947.17,15949.54,15876.29,15887.54,4349,30
2022.01.12 21:00:00,15888.29,15917.54,15860.79,15899.79,4302,30
2022.01.12 22:00:00,15900.04,15912.17,15858.29,15894.87,4450,30
2022.01.12 23:00:00,15894.51,15921.09,15894.45,15895.47,1964,30
2022.01.13 01:00:00,15893.43,15899.31,15882.43,15893.93,1941,113
2022.01.13 02:00:00,15894.31,15896.81,15878.81,15882.18,2411,114
2022.01.13 03:00:00,15882.06,15897.18,15821.56,15824.56,2903,51
2022.01.13 04:00:00,15824.68,15856.18,15824.18,15841.56,2586,76
2022.01.13 05:00:00,15841.31,15845.18,15822.81,15845.18,2239,101
2022.01.13 06:00:00,15845.56,15852.18,15842.81,15848.81,1575,116
2022.01.13 07:00:00,15849.06,15854.68,15832.68,15835.81,2493,114
2022.01.13 08:00:00,15835.31,15870.81,15832.68,15854.78,2491,91
2022.01.13 09:00:00,15853.78,15865.16,15836.41,15864.78,2713,91
2022.01.13 10:00:00,15864.16,15918.66,15858.66,15889.53,3532,78
2022.01.13 11:00:00,15890.91,15892.91,15866.66,15889.53,3070,96
2022.01.13 12:00:00,15894.66,15923.91,15891.91,15903.41,2877,91
2022.01.13 13:00:00,15903.53,15916.91,15876.91,15879.53,2822,79
2022.01.13 14:00:00,15879.66,15915.16,15878.41,15904.91,2726,54
2022.01.13 15:00:00,15904.91,15954.41,15892.03,15941.53,3406,30
2022.01.13 16:00:00,15942.16,15978.76,15916.01,15941.38,3925,30
2022.01.13 17:00:00,15940.51,15947.38,15729.88,15766.01,4425,30
2022.01.13 18:00:00,15765.38,15831.51,15731.63,15802.01,4449,40
2022.01.13 19:00:00,15802.01,15802.01,15596.13,15638.76,4505,30
2022.01.13 20:00:00,15638.38,15694.51,15610.76,15678.88,4423,30
2022.01.13 21:00:00,15679.13,15714.76,15596.38,15627.38,4402,30
2022.01.13 22:00:00,15626.76,15626.76,15460.26,15508.93,4484,30
2022.01.13 23:00:00,15500.31,15516.18,15471.81,15501.93,2608,101
2022.01.14 01:00:00,15514.41,15515.66,15491.29,15499.66,2613,101
2022.01.14 02:00:00,15500.04,15509.04,15454.66,15497.41,3687,101
2022.01.14 03:00:00,15497.41,15511.91,15454.41,15467.04,3669,76
2022.01.14 04:00:00,15467.29,15474.41,15416.16,15455.16,3198,30
2022.01.14 05:00:00,15456.41,15472.41,15442.66,15460.16,2860,101
2022.01.14 06:00:00,15460.54,15510.41,15460.54,15493.91,2645,101
2022.01.14 07:00:00,15493.91,15515.29,15484.29,15514.16,2652,101
2022.01.14 08:00:00,15514.54,15532.04,15498.04,15521.89,2842,89
2022.01.14 09:00:00,15522.14,15555.76,15492.76,15500.51,3320,30
2022.01.14 10:00:00,15500.01,15542.51,15474.64,15492.76,4195,30
2022.01.14 11:00:00,15493.26,15537.01,15486.14,15518.01,3813,30
2022.01.14 12:00:00,15518.51,15519.39,15465.64,15492.01,3639,30
2022.01.14 13:00:00,15492.51,15509.01,15456.76,15470.39,3340,78
2022.01.14 14:00:00,15469.76,15479.89,15322.76,15323.89,4037,30
2022.01.14 15:00:00,15325.89,15393.39,15314.39,15356.76,4352,30
2022.01.14 16:00:00,15355.64,15595.36,15341.76,15578.61,4618,30
2022.01.14 17:00:00,15577.44,15600.24,15460.36,15498.11,4768,30
2022.01.14 18:00:00,15497.99,15573.61,15420.49,15544.61,4638,30
2022.01.14 19:00:00,15545.24,15557.86,15435.61,15441.24,4555,30
2022.01.14 20:00:00,15440.86,15527.86,15406.24,15516.86,4424,30
2022.01.14 21:00:00,15515.86,15546.49,15474.74,15498.11,4452,30
2022.01.14 22:00:00,15498.77,15607.36,15498.77,15596.66,4601,30
2022.01.14 23:00:00,15595.97,15619.16,15586.66,15618.56,2243,30
2022.01.17 01:00:00,15637.28,15640.91,15571.03,15585.03,3206,30
2022.01.17 02:00:00,15584.91,15598.53,15554.41,15563.03,3452,39
2022.01.17 03:00:00,15563.03,15566.66,15517.53,15537.66,3404,101
2022.01.17 04:00:00,15539.66,15541.03,15510.66,15528.53,3120,101
2022.01.17 05:00:00,15529.03,15558.78,15527.53,15546.66,2543,88
2022.01.17 06:00:00,15546.91,15557.03,15529.66,15532.03,2231,88
2022.01.17 07:00:00,15532.28,15539.03,15518.16,15525.78,2365,113
2022.01.17 08:00:00,15526.41,15566.16,15520.28,15555.01,2473,30
2022.01.17 09:00:00,15555.01,15577.88,15540.38,15569.63,2426,37
2022.01.17 10:00:00,15569.76,15591.01,15535.38,15583.63,3480,91
2022.01.17 11:00:00,15583.63,15629.63,15577.76,15613.88,3353,53
2022.01.17 12:00:00,15613.63,15638.51,15604.76,15605.63,2903,75
2022.01.17 13:00:00,15605.63,15626.63,15603.63,15623.13,2789,91
2022.01.17 14:00:00,15622.88,15631.63,15614.63,15618.51,2503,79
2022.01.17 15:00:00,15618.26,15623.51,15604.76,15610.51,2558,30
2022.01.17 16:00:00,15611.51,15616.13,15550.36,15578.73,3329,30
2022.01.17 17:00:00,15579.36,15597.36,15560.61,15577.11,3299,76
2022.01.17 18:00:00,15577.11,15595.86,15574.23,15578.61,2422,30
2022.01.17 19:00:00,15578.86,15579.98,15546.23,15557.23,2044,30
2022.01.18 01:00:00,15585.62,15591.5,15551.5,15590.75,2514,110
2022.01.18 02:00:00,15590.75,15604.25,15579.12,15603.5,2940,101
2022.01.18 03:00:00,15603.5,15605.37,15573.87,15592.62,3108,56
2022.01.18 04:00:00,15592.62,15593.62,15564,15586.37,2888,60
2022.01.18 05:00:00,15586.5,15587.12,15455.12,15468.62,3387,30
2022.01.18 06:00:00,15469,15478.12,15410.75,15453.12,3624,30
2022.01.18 07:00:00,15453.87,15462,15416.62,15430.62,3121,30
2022.01.18 08:00:00,15430.12,15460.35,15425.62,15456.97,2700,76
2022.01.18 09:00:00,15457.35,15461.85,15427.6,15448.85,3467,75
2022.01.18 10:00:00,15447.35,15449.85,15317.22,15360.22,4279,30
2022.01.18 11:00:00,15361.97,15365.22,15273.85,15312.22,4054,30
2022.01.18 12:00:00,15312.1,15347.97,15304.97,15323.22,3778,30
2022.01.18 13:00:00,15323.22,15336.22,15294.72,15322.47,3755,66
2022.01.18 14:00:00,15323.97,15380.6,15323.97,15372.22,3692,30
2022.01.18 15:00:00,15372.47,15386.47,15325.47,15375.85,3994,41
2022.01.18 16:00:00,15376.6,15384.47,15277.57,15338.65,5795,30
2022.01.18 17:00:00,15337.59,15436.95,15305.45,15317.7,6701,30
2022.01.18 18:00:00,15317.7,15365.7,15258.32,15346.7,6002,30
2022.01.18 19:00:00,15346.7,15358.32,15252.07,15256.82,5471,30
2022.01.18 20:00:00,15256.82,15278.57,15227.7,15268.32,5563,30
2022.01.18 21:00:00,15268.32,15331.57,15245.07,15310.45,5506,30
2022.01.18 22:00:00,15310.45,15319.57,15173.82,15219.59,5972,30
2022.01.18 23:00:00,15216.2,15244.62,15199.2,15239.52,2451,30
2022.01.19 01:00:00,15248.42,15250.42,15195.67,15196.55,2691,88
2022.01.19 02:00:00,15197.3,15214.55,15160.92,15175.67,3508,101
2022.01.19 03:00:00,15175.67,15228.67,15166.67,15171.67,3769,30
2022.01.19 04:00:00,15173.92,15211.05,15092.67,15116.67,3582,30
2022.01.19 05:00:00,15118.05,15126.92,15086.42,15107.42,3526,101
2022.01.19 06:00:00,15107.42,15121.05,15065.42,15068.67,3152,30
2022.01.19 07:00:00,15067.8,15083.05,15054.8,15081.42,3560,88
2022.01.19 08:00:00,15083.8,15117.55,15072.17,15094.65,3362,55
2022.01.19 09:00:00,15094.52,15096.4,15059.65,15086.77,3546,30
2022.01.19 10:00:00,15089.27,15200.27,15065.77,15196.65,4227,30
2022.01.19 11:00:00,15196.65,15269.65,15176.52,15264.77,3910,30
2022.01.19 12:00:00,15264.65,15271.4,15235.65,15269.52,3542,30
2022.01.19 13:00:00,15268.77,15278.77,15225.77,15272.27,3619,30
2022.01.19 14:00:00,15272.27,15280.15,15235.27,15266.9,3394,30
2022.01.19 15:00:00,15266.4,15324.9,15263.15,15316.65,3686,30
2022.01.19 16:00:00,15317.02,15370.75,15256.5,15363.5,4297,30
2022.01.19 17:00:00,15363.5,15371.5,15161.5,15204.12,4792,30
2022.01.19 18:00:00,15204.62,15229.75,15108.5,15199.87,4946,30
2022.01.19 19:00:00,15198.25,15320,15196.37,15312.5,4557,30
2022.01.19 20:00:00,15316.09,15319,15232.75,15255.75,4512,30
2022.01.19 21:00:00,15254.94,15266.37,15148.37,15187.5,4560,30
2022.01.19 22:00:00,15188.37,15218.12,15028.05,15040.17,4624,30
2022.01.19 23:00:00,15039.82,15053.8,15014.67,15036.98,2861,30
2022.01.20 01:00:00,15048.25,15058.37,14999.5,15007.87,2948,76
2022.01.20 02:00:00,15008,15072.5,15008,15055.5,3529,76
2022.01.20 03:00:00,15055.37,15075.12,15014.37,15057.75,3807,113
2022.01.20 04:00:00,15057.87,15085.37,15057.12,15066.62,3267,114
2022.01.20 05:00:00,15066.25,15131.37,15061.75,15121.25,3051,76
2022.01.20 06:00:00,15121,15135,15111.87,15116.12,2338,88
2022.01.20 07:00:00,15116.37,15131.5,15097,15107.62,2798,101
2022.01.20 08:00:00,15108.12,15160.6,15103.87,15157.22,2734,66
2022.01.20 09:00:00,15157.1,15165.6,15124.85,15129.1,3101,66
2022.01.20 10:00:00,15130.22,15155.47,15050.22,15109.35,4148,78
2022.01.20 11:00:00,15109.97,15146.35,15074.22,15133.85,3899,78
2022.01.20 12:00:00,15134.35,15151.47,15115.35,15142.22,3227,78
2022.01.20 13:00:00,15142.22,15183.85,15141.85,15168.47,3527,91
2022.01.20 14:00:00,15168.47,15177.35,15119.47,15148.6,3482,91
2022.01.20 15:00:00,15148.35,15208.47,15136.22,15191.35,3586,78
2022.01.20 16:00:00,15190.85,15288.07,15164.6,15279.57,4200,30
2022.01.20 17:00:00,15280.82,15331.07,15221.7,15313.95,4646,30
2022.01.20 18:00:00,15313.7,15342.95,15244.2,15286.32,4419,30
2022.01.20 19:00:00,15287.57,15303.45,15237.57,15248.95,4307,30
2022.01.20 20:00:00,15248.2,15248.2,15177.2,15181.45,4551,30
2022.01.20 21:00:00,15181.2,15236.07,15079.45,15087.32,4698,30
2022.01.20 22:00:00,15086.82,15114.7,14821.2,14835,5260,30
2022.01.20 23:00:00,14836.88,14853.75,14650.37,14721.68,4175,30
2022.01.21 01:00:00,14736.42,14756.42,14687.29,14747.04,3545,76
2022.01.21 02:00:00,14747.29,14760.79,14700.04,14700.04,3652,51
2022.01.21 03:00:00,14700.04,14736.17,14639.54,14726.17,4143,30
2022.01.21 04:00:00,14724.79,14746.17,14620.17,14652.92,3843,97
2022.01.21 05:00:00,14652.29,14659.04,14607.54,14621.17,3482,38
2022.01.21 06:00:00,14621.17,14678.29,14620.79,14647.67,3299,30
2022.01.21 07:00:00,14647.17,14718.42,14642.17,14702.79,3361,51
2022.01.21 08:00:00,14701.79,14733.42,14674.67,14708.02,2682,30
2022.01.21 09:00:00,14705.77,14781.64,14685.52,14769.14,3753,38
2022.01.21 10:00:00,14766.77,14794.39,14708.89,14763.64,4265,30
2022.01.21 11:00:00,14764.02,14795.39,14732.64,14785.02,3843,30
2022.01.21 12:00:00,14785.52,14818.89,14769.02,14802.39,3537,91
2022.01.21 13:00:00,14801.64,14801.64,14702.77,14752.14,3998,30
2022.01.21 14:00:00,14751.89,14752.64,14684.52,14710.64,4034,30
2022.01.21 15:00:00,14712.14,14743.89,14687.27,14717.64,4048,78
2022.01.21 16:00:00,14718.52,14820.87,14634.99,14655.62,4786,30
2022.01.21 17:00:00,14654.24,14819.12,14536.24,14765.74,5452,30
2022.01.21 18:00:00,14767.31,14860.12,14657.12,14701.62,5144,30
2022.01.21 19:00:00,14699.87,14745.12,14609.24,14646.87,5103,30
2022.01.21 20:00:00,14645.74,14701.24,14581.87,14611.62,4794,30
2022.01.21 21:00:00,14610.99,14659.24,14507.87,14511.12,4781,30
2022.01.21 22:00:00,14513.87,14577.49,14423.04,14423.04,5182,30
2022.01.21 23:00:00,14421.49,14453.67,14411.92,14415.69,2708,30
2022.01.24 01:00:00,14407.83,14566.95,14383.08,14554.33,4026,63
2022.01.24 02:00:00,14554.7,14560.2,14518.95,14540.08,3851,101
2022.01.24 03:00:00,14539.95,14582.58,14529.45,14565.7,3755,76
2022.01.24 04:00:00,14567.45,14578.83,14532.33,14533.7,3432,101
2022.01.24 05:00:00,14533.58,14563.83,14532.33,14548.2,3008,76
2022.01.24 06:00:00,14548.83,14558.95,14533.58,14540.33,2539,68
2022.01.24 07:00:00,14540.33,14561.58,14537.2,14553.45,2848,101
2022.01.24 08:00:00,14551.83,14562.33,14535.58,14541.93,2562,96
2022.01.24 09:00:00,14541.43,14542.55,14477.05,14517.55,3624,30
2022.01.24 10:00:00,14516.18,14578.55,14486.18,14496.3,4233,30
2022.01.24 11:00:00,14496.93,14516.55,14430.93,14458.8,4246,30
2022.01.24 12:00:00,14459.18,14459.18,14296.93,14345.05,4364,30
2022.01.24 13:00:00,14345.3,14415.55,14339.43,14403.93,4217,41
2022.01.24 14:00:00,14402.18,14409.8,14287.93,14299.43,4220,30
2022.01.24 15:00:00,14299.55,14301.43,14175.68,14175.68,4342,30
2022.01.24 16:00:00,14171.8,14266.22,14057.9,14102.65,6346,30
2022.01.24 17:00:00,14102.45,14171.65,13983.65,14095.9,7765,30
2022.01.24 18:00:00,14095.49,14095.49,13823.4,13936.4,6943,30
2022.01.24 19:00:00,13936.4,13969.53,13712.78,13927.4,6912,30
2022.01.24 20:00:00,13927.4,14182.4,13905.27,14181.15,6794,30
2022.01.24 21:00:00,14181.15,14251.78,13981.15,14164.9,7057,30
2022.01.24 22:00:00,14162.37,14524.95,14125.28,14507.08,7120,30
2022.01.24 23:00:00,14508.21,14527.58,14467.2,14516.85,3711,30
2022.01.25 01:00:00,14478,14503.25,14408.62,14484.75,3562,64
2022.01.25 02:00:00,14486,14494.12,14336.37,14343.5,4034,30
2022.01.25 03:00:00,14344,14372.75,14299.75,14351.75,4038,30
2022.01.25 04:00:00,14351.87,14351.87,14287.62,14337.75,3493,88
