<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.17	00:00:00	1.21981	1.22011	1.21958	1.21975	168	0	9
2020.12.17	00:30:00	1.21975	1.21983	1.21938	1.21968	284	0	9
2020.12.17	01:00:00	1.21968	1.21977	1.21918	1.21946	441	0	9
2020.12.17	01:30:00	1.21946	1.21967	1.21913	1.21957	277	0	10
2020.12.17	02:00:00	1.21957	1.21965	1.21907	1.21922	890	0	9
2020.12.17	02:30:00	1.21922	1.21966	1.21893	1.21938	1475	0	9
2020.12.17	03:00:00	1.21938	1.22084	1.21918	1.22081	1791	0	9
2020.12.17	03:30:00	1.22081	1.22081	1.22011	1.22019	1078	0	9
2020.12.17	04:00:00	1.22019	1.22086	1.22007	1.22078	1360	0	9
2020.12.17	04:30:00	1.22078	1.22127	1.22069	1.22117	722	0	9
2020.12.17	05:00:00	1.22116	1.22116	1.22082	1.22098	705	0	10
2020.12.17	05:30:00	1.22098	1.22115	1.22077	1.22102	524	0	10
2020.12.17	06:00:00	1.22102	1.22351	1.22099	1.22279	2865	0	9
2020.12.17	06:30:00	1.22279	1.22290	1.22217	1.22247	1616	0	9
2020.12.17	07:00:00	1.22247	1.22285	1.22244	1.22268	1185	0	9
2020.12.17	07:30:00	1.22268	1.22293	1.22245	1.22253	1012	0	10
2020.12.17	08:00:00	1.22253	1.22348	1.22246	1.22331	1221	0	9
2020.12.17	08:30:00	1.22331	1.22342	1.22276	1.22303	1191	0	9
2020.12.17	09:00:00	1.22303	1.22357	1.22259	1.22293	3291	0	9
2020.12.17	09:30:00	1.22293	1.22381	1.22275	1.22329	2114	0	9
2020.12.17	10:00:00	1.22329	1.22435	1.22292	1.22365	3685	0	9
2020.12.17	10:30:00	1.22365	1.22401	1.22318	1.22344	3458	0	9
2020.12.17	11:00:00	1.22344	1.22396	1.22247	1.22256	3454	0	9
2020.12.17	11:30:00	1.22256	1.22332	1.22236	1.22321	2268	0	9
2020.12.17	12:00:00	1.22321	1.22334	1.22265	1.22282	2166	0	9
2020.12.17	12:30:00	1.22282	1.22310	1.22248	1.22277	2230	0	9
2020.12.17	13:00:00	1.22277	1.22384	1.22276	1.22381	2837	0	9
2020.12.17	13:30:00	1.22381	1.22387	1.22318	1.22373	2053	0	9
2020.12.17	14:00:00	1.22373	1.22393	1.22329	1.22348	2381	0	9
2020.12.17	14:30:00	1.22348	1.22487	1.22322	1.22477	3468	0	9
2020.12.17	15:00:00	1.22477	1.22558	1.22406	1.22548	3796	0	9
2020.12.17	15:30:00	1.22547	1.22584	1.22394	1.22413	4755	0	9
2020.12.17	16:00:00	1.22414	1.22521	1.22397	1.22469	3117	0	9
2020.12.17	16:30:00	1.22470	1.22556	1.22410	1.22502	3868	0	9
2020.12.17	17:00:00	1.22502	1.22583	1.22448	1.22499	4320	0	9
2020.12.17	17:30:00	1.22499	1.22609	1.22401	1.22448	4683	0	9
2020.12.17	18:00:00	1.22449	1.22470	1.22386	1.22459	3185	0	9
2020.12.17	18:30:00	1.22458	1.22599	1.22436	1.22582	2111	0	9
2020.12.17	19:00:00	1.22582	1.22657	1.22558	1.22623	1791	0	9
2020.12.17	19:30:00	1.22623	1.22673	1.22598	1.22598	1358	0	9
2020.12.17	20:00:00	1.22598	1.22695	1.22598	1.22681	1551	0	9
2020.12.17	20:30:00	1.22681	1.22705	1.22617	1.22668	1520	0	9
2020.12.17	21:00:00	1.22668	1.22723	1.22666	1.22694	1085	0	9
2020.12.17	21:30:00	1.22694	1.22723	1.22616	1.22620	1770	0	9
2020.12.17	22:00:00	1.22619	1.22675	1.22618	1.22660	1306	0	9
2020.12.17	22:30:00	1.22660	1.22660	1.22579	1.22621	1427	0	9
2020.12.17	23:00:00	1.22621	1.22686	1.22617	1.22675	823	0	9
2020.12.17	23:30:00	1.22675	1.22722	1.22658	1.22672	1219	0	9
2020.12.18	00:00:00	1.22671	1.22688	1.22646	1.22652	103	0	9
2020.12.18	00:30:00	1.22652	1.22708	1.22643	1.22673	460	0	9
2020.12.18	01:00:00	1.22674	1.22677	1.22616	1.22632	971	0	9
2020.12.18	01:30:00	1.22632	1.22644	1.22609	1.22610	471	0	9
2020.12.18	02:00:00	1.22610	1.22638	1.22577	1.22582	850	0	9
2020.12.18	02:30:00	1.22582	1.22591	1.22502	1.22543	1675	0	9
2020.12.18	03:00:00	1.22543	1.22563	1.22516	1.22555	976	0	9
2020.12.18	03:30:00	1.22555	1.22597	1.22544	1.22558	1314	0	9
2020.12.18	04:00:00	1.22558	1.22581	1.22525	1.22546	875	0	10
2020.12.18	04:30:00	1.22546	1.22550	1.22441	1.22459	1327	0	9
2020.12.18	05:00:00	1.22459	1.22495	1.22459	1.22491	879	0	9
2020.12.18	05:30:00	1.22491	1.22493	1.22460	1.22460	378	0	9
2020.12.18	06:00:00	1.22460	1.22467	1.22416	1.22421	515	0	9
2020.12.18	06:30:00	1.22421	1.22428	1.22381	1.22403	775	0	9
2020.12.18	07:00:00	1.22403	1.22430	1.22388	1.22403	779	0	9
2020.12.18	07:30:00	1.22403	1.22438	1.22398	1.22427	1131	0	9
2020.12.18	08:00:00	1.22426	1.22497	1.22424	1.22484	1253	0	9
2020.12.18	08:30:00	1.22484	1.22552	1.22466	1.22526	1215	0	9
2020.12.18	09:00:00	1.22526	1.22558	1.22484	1.22520	2092	0	9
2020.12.18	09:30:00	1.22520	1.22549	1.22472	1.22474	1925	0	9
2020.12.18	10:00:00	1.22474	1.22619	1.22428	1.22602	3673	0	9
2020.12.18	10:30:00	1.22602	1.22625	1.22531	1.22568	2672	0	9
2020.12.18	11:00:00	1.22570	1.22618	1.22533	1.22535	2621	0	9
2020.12.18	11:30:00	1.22535	1.22541	1.22449	1.22489	2838	0	9
2020.12.18	12:00:00	1.22489	1.22528	1.22427	1.22524	2483	0	9
2020.12.18	12:30:00	1.22524	1.22575	1.22512	1.22539	1551	0	9
2020.12.18	13:00:00	1.22539	1.22556	1.22480	1.22519	1888	0	9
2020.12.18	13:30:00	1.22519	1.22599	1.22517	1.22555	1945	0	9
2020.12.18	14:00:00	1.22555	1.22614	1.22522	1.22592	2466	0	9
2020.12.18	14:30:00	1.22592	1.22684	1.22525	1.22541	3087	0	9
2020.12.18	15:00:00	1.22541	1.22602	1.22492	1.22542	3088	0	9
2020.12.18	15:30:00	1.22542	1.22553	1.22453	1.22482	3310	0	9
2020.12.18	16:00:00	1.22482	1.22530	1.22442	1.22459	3079	0	9
2020.12.18	16:30:00	1.22459	1.22518	1.22276	1.22374	4917	0	9
2020.12.18	17:00:00	1.22375	1.22468	1.22327	1.22338	3910	0	9
2020.12.18	17:30:00	1.22338	1.22399	1.22261	1.22345	4335	0	9
2020.12.18	18:00:00	1.22345	1.22358	1.22251	1.22294	3283	0	9
2020.12.18	18:30:00	1.22294	1.22353	1.22255	1.22348	2271	0	9
2020.12.18	19:00:00	1.22348	1.22380	1.22321	1.22380	1384	0	9
2020.12.18	19:30:00	1.22380	1.22454	1.22362	1.22362	1566	0	9
2020.12.18	20:00:00	1.22362	1.22416	1.22357	1.22404	954	0	9
2020.12.18	20:30:00	1.22404	1.22429	1.22386	1.22417	844	0	9
2020.12.18	21:00:00	1.22418	1.22418	1.22386	1.22399	708	0	9
2020.12.18	21:30:00	1.22400	1.22430	1.22345	1.22417	1050	0	9
2020.12.18	22:00:00	1.22417	1.22418	1.22360	1.22400	1008	0	9
2020.12.18	22:30:00	1.22400	1.22485	1.22394	1.22457	1812	0	9
2020.12.18	23:00:00	1.22457	1.22540	1.22443	1.22537	918	0	9
2020.12.18	23:30:00	1.22536	1.22574	1.22505	1.22536	1379	0	9
2020.12.21	00:00:00	1.22167	1.22323	1.22167	1.22276	224	0	9
2020.12.21	00:30:00	1.22259	1.22341	1.22255	1.22272	261	0	17
2020.12.21	01:00:00	1.22272	1.22347	1.22144	1.22160	1715	0	9
2020.12.21	01:30:00	1.22160	1.22186	1.22109	1.22112	1264	0	9
2020.12.21	02:00:00	1.22112	1.22136	1.22042	1.22104	2051	0	9
2020.12.21	02:30:00	1.22104	1.22191	1.22104	1.22187	1330	0	9
2020.12.21	03:00:00	1.22187	1.22255	1.22178	1.22236	1513	0	9
2020.12.21	03:30:00	1.22236	1.22243	1.22052	1.22077	3177	0	9
2020.12.21	04:00:00	1.22077	1.22122	1.22009	1.22012	1507	0	9
2020.12.21	04:30:00	1.22012	1.22017	1.21781	1.21887	3727	0	9
2020.12.21	05:00:00	1.21888	1.21908	1.21854	1.21854	1587	0	9
2020.12.21	05:30:00	1.21854	1.21878	1.21838	1.21842	990	0	9
2020.12.21	06:00:00	1.21842	1.21892	1.21842	1.21859	798	0	9
2020.12.21	06:30:00	1.21859	1.21916	1.21855	1.21905	758	0	10
2020.12.21	07:00:00	1.21905	1.21911	1.21804	1.21829	1377	0	9
2020.12.21	07:30:00	1.21830	1.21913	1.21826	1.21910	1512	0	10
2020.12.21	08:00:00	1.21909	1.21910	1.21818	1.21866	1698	0	9
2020.12.21	08:30:00	1.21866	1.21988	1.21843	1.21982	2015	0	9
2020.12.21	09:00:00	1.21982	1.21986	1.21808	1.21835	3393	0	9
2020.12.21	09:30:00	1.21835	1.21847	1.21677	1.21756	4812	0	9
2020.12.21	10:00:00	1.21756	1.22018	1.21726	1.21970	6496	0	9
2020.12.21	10:30:00	1.21970	1.22264	1.21951	1.22167	7700	0	9
2020.12.21	11:00:00	1.22167	1.22174	1.22026	1.22044	3849	0	9
2020.12.21	11:30:00	1.22044	1.22045	1.21715	1.21749	5631	0	9
2020.12.21	12:00:00	1.21749	1.21764	1.21293	1.21336	10845	0	9
2020.12.21	12:30:00	1.21337	1.21510	1.21296	1.21474	7439	0	9
2020.12.21	13:00:00	1.21474	1.21668	1.21473	1.21653	5496	0	9
2020.12.21	13:30:00	1.21653	1.21810	1.21616	1.21618	6109	0	9
2020.12.21	14:00:00	1.21618	1.21771	1.21561	1.21739	6333	0	9
2020.12.21	14:30:00	1.21739	1.21873	1.21609	1.21628	5368	0	9
2020.12.21	15:00:00	1.21628	1.21921	1.21622	1.21916	7234	0	9
2020.12.21	15:30:00	1.21916	1.22142	1.21871	1.21905	7916	0	9
2020.12.21	16:00:00	1.21906	1.22176	1.21906	1.22142	4772	0	9
2020.12.21	16:30:00	1.22142	1.22183	1.22049	1.22085	6330	0	9
2020.12.21	17:00:00	1.22085	1.22182	1.22062	1.22170	5018	0	9
2020.12.21	17:30:00	1.22170	1.22198	1.22062	1.22107	3894	0	9
2020.12.21	18:00:00	1.22107	1.22244	1.22094	1.22189	3580	0	9
2020.12.21	18:30:00	1.22189	1.22344	1.22153	1.22307	2972	0	9
2020.12.21	19:00:00	1.22307	1.22344	1.22264	1.22313	2586	0	9
2020.12.21	19:30:00	1.22313	1.22384	1.22296	1.22357	2277	0	9
2020.12.21	20:00:00	1.22357	1.22373	1.22286	1.22367	1601	0	9
2020.12.21	20:30:00	1.22367	1.22469	1.22351	1.22436	1994	0	9
2020.12.21	21:00:00	1.22436	1.22505	1.22402	1.22452	3461	0	9
2020.12.21	21:30:00	1.22452	1.22524	1.22424	1.22482	2323	0	9
2020.12.21	22:00:00	1.22482	1.22524	1.22411	1.22421	1749	0	9
2020.12.21	22:30:00	1.22421	1.22427	1.22306	1.22317	2189	0	9
2020.12.21	23:00:00	1.22317	1.22319	1.22276	1.22294	1162	0	9
2020.12.21	23:30:00	1.22294	1.22440	1.22290	1.22402	1695	0	9
2020.12.22	00:00:00	1.22402	1.22402	1.22289	1.22342	232	0	9
2020.12.22	00:30:00	1.22344	1.22387	1.22311	1.22364	934	0	19
2020.12.22	01:00:00	1.22364	1.22494	1.22364	1.22395	1240	0	9
2020.12.22	01:30:00	1.22395	1.22411	1.22334	1.22343	727	0	10
2020.12.22	02:00:00	1.22344	1.22430	1.22324	1.22359	900	0	9
2020.12.22	02:30:00	1.22359	1.22363	1.22280	1.22305	1071	0	9
2020.12.22	03:00:00	1.22305	1.22370	1.22279	1.22363	1252	0	9
2020.12.22	03:30:00	1.22363	1.22370	1.22288	1.22308	1356	0	9
2020.12.22	04:00:00	1.22308	1.22324	1.22292	1.22320	1329	0	10
2020.12.22	04:30:00	1.22320	1.22349	1.22314	1.22320	1029	0	10
2020.12.22	05:00:00	1.22320	1.22324	1.22236	1.22253	1159	0	9
2020.12.22	05:30:00	1.22253	1.22292	1.22241	1.22286	583	0	9
2020.12.22	06:00:00	1.22286	1.22293	1.22237	1.22245	686	0	10
2020.12.22	06:30:00	1.22245	1.22257	1.22188	1.22225	983	0	9
2020.12.22	07:00:00	1.22225	1.22232	1.22180	1.22205	987	0	9
2020.12.22	07:30:00	1.22205	1.22213	1.22152	1.22181	1000	0	9
2020.12.22	08:00:00	1.22181	1.22252	1.22160	1.22226	1305	0	9
2020.12.22	08:30:00	1.22226	1.22247	1.22154	1.22167	1365	0	9
2020.12.22	09:00:00	1.22168	1.22245	1.22132	1.22219	2546	0	9
2020.12.22	09:30:00	1.22219	1.22293	1.22153	1.22162	3181	0	9
2020.12.22	10:00:00	1.22162	1.22173	1.22058	1.22061	3267	0	9
2020.12.22	10:30:00	1.22061	1.22241	1.22057	1.22214	2979	0	9
2020.12.22	11:00:00	1.22214	1.22256	1.22124	1.22128	2999	0	9
2020.12.22	11:30:00	1.22128	1.22177	1.22043	1.22067	3490	0	9
2020.12.22	12:00:00	1.22066	1.22215	1.22038	1.22200	3550	0	9
2020.12.22	12:30:00	1.22200	1.22339	1.22169	1.22297	4265	0	9
2020.12.22	13:00:00	1.22297	1.22301	1.22204	1.22293	3089	0	9
2020.12.22	13:30:00	1.22292	1.22437	1.22253	1.22432	3647	0	9
2020.12.22	14:00:00	1.22432	1.22566	1.22398	1.22527	4589	0	9
2020.12.22	14:30:00	1.22527	1.22543	1.22380	1.22390	3420	0	9
2020.12.22	15:00:00	1.22390	1.22435	1.22326	1.22345	2634	0	9
2020.12.22	15:30:00	1.22345	1.22428	1.22289	1.22297	3665	0	9
2020.12.22	16:00:00	1.22297	1.22386	1.22190	1.22216	3707	0	9
2020.12.22	16:30:00	1.22216	1.22267	1.22054	1.22068	5940	0	9
2020.12.22	17:00:00	1.22068	1.22113	1.22006	1.22076	5739	0	9
2020.12.22	17:30:00	1.22076	1.22107	1.21649	1.21731	7725	0	9
2020.12.22	18:00:00	1.21731	1.21801	1.21602	1.21773	8156	0	9
2020.12.22	18:30:00	1.21774	1.21774	1.21644	1.21715	4809	0	9
2020.12.22	19:00:00	1.21715	1.21771	1.21706	1.21740	2621	0	9
2020.12.22	19:30:00	1.21740	1.21781	1.21663	1.21741	2661	0	9
2020.12.22	20:00:00	1.21741	1.21742	1.21685	1.21686	1516	0	9
2020.12.22	20:30:00	1.21686	1.21699	1.21558	1.21624	2044	0	9
2020.12.22	21:00:00	1.21624	1.21642	1.21578	1.21593	1690	0	9
2020.12.22	21:30:00	1.21593	1.21615	1.21562	1.21602	1563	0	9
2020.12.22	22:00:00	1.21602	1.21607	1.21517	1.21523	1428	0	9
2020.12.22	22:30:00	1.21523	1.21583	1.21519	1.21564	1453	0	9
2020.12.22	23:00:00	1.21564	1.21653	1.21555	1.21649	1032	0	10
2020.12.22	23:30:00	1.21649	1.21666	1.21604	1.21604	1239	0	9
2020.12.23	00:00:00	1.21604	1.21639	1.21597	1.21626	70	0	10
2020.12.23	00:30:00	1.21626	1.21637	1.21608	1.21636	222	0	10
2020.12.23	01:00:00	1.21636	1.21744	1.21633	1.21739	565	0	9
2020.12.23	01:30:00	1.21739	1.21873	1.21719	1.21868	1517	0	9
2020.12.23	02:00:00	1.21868	1.21869	1.21723	1.21733	2263	0	9
2020.12.23	02:30:00	1.21733	1.21740	1.21626	1.21627	2170	0	9
2020.12.23	03:00:00	1.21627	1.21752	1.21534	1.21729	3412	0	9
2020.12.23	03:30:00	1.21729	1.21805	1.21717	1.21767	1777	0	9
2020.12.23	04:00:00	1.21767	1.21791	1.21659	1.21697	1966	0	9
2020.12.23	04:30:00	1.21697	1.21759	1.21682	1.21753	1426	0	9
2020.12.23	05:00:00	1.21753	1.21868	1.21750	1.21856	1520	0	9
2020.12.23	05:30:00	1.21856	1.21907	1.21830	1.21897	1427	0	9
2020.12.23	06:00:00	1.21897	1.21917	1.21867	1.21872	1094	0	9
2020.12.23	06:30:00	1.21872	1.21879	1.21856	1.21875	757	0	10
2020.12.23	07:00:00	1.21875	1.21877	1.21841	1.21850	711	0	9
2020.12.23	07:30:00	1.21850	1.21892	1.21846	1.21885	666	0	10
2020.12.23	08:00:00	1.21885	1.21890	1.21825	1.21833	965	0	9
2020.12.23	08:30:00	1.21833	1.21847	1.21810	1.21836	757	0	9
2020.12.23	09:00:00	1.21836	1.21937	1.21788	1.21908	2469	0	9
2020.12.23	09:30:00	1.21908	1.22004	1.21901	1.21968	1715	0	9
2020.12.23	10:00:00	1.21968	1.21970	1.21715	1.21799	3684	0	9
2020.12.23	10:30:00	1.21799	1.21883	1.21798	1.21882	2444	0	9
2020.12.23	11:00:00	1.21882	1.21963	1.21862	1.21946	2715	0	9
2020.12.23	11:30:00	1.21946	1.21993	1.21905	1.21934	2415	0	9
2020.12.23	12:00:00	1.21934	1.21980	1.21837	1.21863	2777	0	9
2020.12.23	12:30:00	1.21863	1.21885	1.21775	1.21795	2440	0	9
2020.12.23	13:00:00	1.21795	1.21939	1.21789	1.21917	2778	0	9
2020.12.23	13:30:00	1.21918	1.21972	1.21864	1.21909	2321	0	9
2020.12.23	14:00:00	1.21909	1.21940	1.21835	1.21844	2498	0	9
2020.12.23	14:30:00	1.21844	1.21870	1.21801	1.21820	1839	0	9
2020.12.23	15:00:00	1.21820	1.21822	1.21612	1.21658	3289	0	9
2020.12.23	15:30:00	1.21658	1.21862	1.21598	1.21759	5538	0	9
2020.12.23	16:00:00	1.21758	1.21955	1.21732	1.21934	4929	0	9
2020.12.23	16:30:00	1.21934	1.22206	1.21932	1.22065	8279	0	9
2020.12.23	17:00:00	1.22065	1.22182	1.22010	1.22026	7872	0	9
2020.12.23	17:30:00	1.22026	1.22096	1.21795	1.21839	5569	0	9
2020.12.23	18:00:00	1.21839	1.22030	1.21839	1.21984	3890	0	9
2020.12.23	18:30:00	1.21985	1.21993	1.21908	1.21929	3275	0	9
2020.12.23	19:00:00	1.21929	1.21968	1.21903	1.21956	2350	0	9
2020.12.23	19:30:00	1.21956	1.21956	1.21800	1.21862	2395	0	9
2020.12.23	20:00:00	1.21862	1.21880	1.21811	1.21853	1680	0	9
2020.12.23	20:30:00	1.21853	1.21853	1.21793	1.21812	1239	0	9
2020.12.23	21:00:00	1.21812	1.21822	1.21721	1.21744	1089	0	9
2020.12.23	21:30:00	1.21744	1.21839	1.21743	1.21801	1353	0	9
2020.12.23	22:00:00	1.21802	1.21820	1.21728	1.21763	1472	0	9
2020.12.23	22:30:00	1.21763	1.21959	1.21762	1.21949	1557	0	9
2020.12.23	23:00:00	1.21949	1.21954	1.21882	1.21899	1455	0	9
2020.12.23	23:30:00	1.21899	1.21911	1.21807	1.21841	1140	0	9
2020.12.24	00:00:00	1.21841	1.21884	1.21811	1.21884	135	0	12
2020.12.24	00:30:00	1.21884	1.21899	1.21842	1.21888	255	0	9
2020.12.24	01:00:00	1.21888	1.21897	1.21864	1.21872	377	0	10
2020.12.24	01:30:00	1.21872	1.21935	1.21836	1.21935	442	0	9
2020.12.24	02:00:00	1.21935	1.22005	1.21923	1.21963	2299	0	9
2020.12.24	02:30:00	1.21964	1.22042	1.21957	1.22018	1385	0	9
2020.12.24	03:00:00	1.22018	1.22104	1.22013	1.22071	1990	0	9
2020.12.24	03:30:00	1.22071	1.22117	1.22026	1.22078	1555	0	9
2020.12.24	04:00:00	1.22078	1.22126	1.22070	1.22121	1141	0	9
2020.12.24	04:30:00	1.22121	1.22152	1.22096	1.22108	1018	0	10
2020.12.24	05:00:00	1.22108	1.22152	1.22107	1.22114	1012	0	10
2020.12.24	05:30:00	1.22114	1.22120	1.22049	1.22089	1283	0	10
2020.12.24	06:00:00	1.22089	1.22093	1.22025	1.22039	762	0	10
2020.12.24	06:30:00	1.22039	1.22049	1.22014	1.22039	722	0	10
2020.12.24	07:00:00	1.22040	1.22078	1.22024	1.22046	656	0	10
2020.12.24	07:30:00	1.22046	1.22057	1.22018	1.22045	784	0	9
2020.12.24	08:00:00	1.22045	1.22064	1.22024	1.22047	1159	0	10
2020.12.24	08:30:00	1.22047	1.22074	1.22028	1.22067	972	0	10
2020.12.24	09:00:00	1.22067	1.22074	1.22023	1.22059	1629	0	9
2020.12.24	09:30:00	1.22059	1.22094	1.22040	1.22050	1277	0	9
2020.12.24	10:00:00	1.22050	1.22093	1.22031	1.22048	1804	0	9
2020.12.24	10:30:00	1.22048	1.22059	1.21933	1.22007	2160	0	9
2020.12.24	11:00:00	1.22008	1.22025	1.21927	1.21994	1795	0	9
2020.12.24	11:30:00	1.21995	1.22006	1.21866	1.21911	2321	0	9
2020.12.24	12:00:00	1.21911	1.21948	1.21877	1.21915	1490	0	9
2020.12.24	12:30:00	1.21915	1.21999	1.21909	1.21984	1288	0	9
2020.12.24	13:00:00	1.21984	1.22029	1.21944	1.21970	1248	0	9
2020.12.24	13:30:00	1.21970	1.22005	1.21934	1.21949	1212	0	9
2020.12.24	14:00:00	1.21949	1.21986	1.21898	1.21978	1393	0	9
2020.12.24	14:30:00	1.21978	1.21982	1.21872	1.21880	1553	0	9
2020.12.24	15:00:00	1.21880	1.21931	1.21852	1.21888	1424	0	9
2020.12.24	15:30:00	1.21888	1.21942	1.21879	1.21879	1292	0	9
2020.12.24	16:00:00	1.21879	1.21970	1.21769	1.21835	2459	0	9
2020.12.24	16:30:00	1.21835	1.21957	1.21835	1.21884	2615	0	9
2020.12.24	17:00:00	1.21884	1.21952	1.21823	1.21947	2869	0	9
2020.12.24	17:30:00	1.21947	1.21973	1.21777	1.21818	2646	0	9
2020.12.24	18:00:00	1.21818	1.21886	1.21816	1.21836	1484	0	9
2020.12.24	18:30:00	1.21836	1.21864	1.21808	1.21814	799	0	9
2020.12.24	19:00:00	1.21814	1.21871	1.21797	1.21864	808	0	9
2020.12.24	19:30:00	1.21864	1.21887	1.21818	1.21827	991	0	9
2020.12.24	20:00:00	1.21827	1.21854	1.21766	1.21796	1273	0	9
2020.12.24	20:30:00	1.21796	1.21816	1.21781	1.21806	1371	0	9
2020.12.24	21:00:00	1.21806	1.21811	1.21785	1.21793	696	0	10
2020.12.24	21:30:00	1.21793	1.21805	1.21783	1.21795	1029	0	10
2020.12.24	22:00:00	1.21795	1.21849	1.21790	1.21842	2065	0	9
2020.12.24	22:30:00	1.21842	1.21859	1.21827	1.21831	1626	0	9
2020.12.24	23:00:00	1.21831	1.21841	1.21819	1.21830	491	0	9
2020.12.24	23:30:00	1.21830	1.21851	1.21826	1.21850	159	0	14
2020.12.28	00:00:00	1.21786	1.21864	1.21638	1.21835	208	0	100
2020.12.28	00:30:00	1.21835	1.21866	1.21834	1.21842	50	0	104
2020.12.28	01:00:00	1.21837	1.22071	1.21837	1.22046	1961	0	9
2020.12.28	01:30:00	1.22046	1.22061	1.22023	1.22035	688	0	9
2020.12.28	02:00:00	1.22036	1.22077	1.21832	1.21905	3127	0	9
2020.12.28	02:30:00	1.21906	1.21942	1.21807	1.21919	2621	0	9
2020.12.28	03:00:00	1.21919	1.22048	1.21907	1.22040	2511	0	9
2020.12.28	03:30:00	1.22040	1.22060	1.22009	1.22045	1256	0	9
2020.12.28	04:00:00	1.22045	1.22134	1.22039	1.22096	1456	0	9
2020.12.28	04:30:00	1.22096	1.22129	1.22081	1.22083	858	0	9
2020.12.28	05:00:00	1.22083	1.22156	1.22083	1.22148	1180	0	9
2020.12.28	05:30:00	1.22147	1.22152	1.22118	1.22122	668	0	10
2020.12.28	06:00:00	1.22122	1.22127	1.22088	1.22119	683	0	10
2020.12.28	06:30:00	1.22119	1.22134	1.22090	1.22100	354	0	9
2020.12.28	07:00:00	1.22100	1.22153	1.22088	1.22152	485	0	10
2020.12.28	07:30:00	1.22152	1.22234	1.22138	1.22231	1079	0	9
2020.12.28	08:00:00	1.22232	1.22266	1.22201	1.22227	1537	0	9
2020.12.28	08:30:00	1.22227	1.22266	1.22194	1.22246	1155	0	10
2020.12.28	09:00:00	1.22246	1.22257	1.22192	1.22221	1606	0	9
2020.12.28	09:30:00	1.22221	1.22326	1.22216	1.22305	1291	0	9
2020.12.28	10:00:00	1.22306	1.22324	1.22252	1.22307	1753	0	9
2020.12.28	10:30:00	1.22307	1.22400	1.22292	1.22388	3138	0	9
2020.12.28	11:00:00	1.22388	1.22407	1.22343	1.22381	2693	0	9
2020.12.28	11:30:00	1.22381	1.22499	1.22361	1.22486	3037	0	9
2020.12.28	12:00:00	1.22486	1.22497	1.22126	1.22141	5827	0	9
2020.12.28	12:30:00	1.22141	1.22216	1.22069	1.22131	4258	0	9
2020.12.28	13:00:00	1.22131	1.22150	1.22011	1.22027	2757	0	9
2020.12.28	13:30:00	1.22028	1.22043	1.21922	1.21942	3732	0	9
2020.12.28	14:00:00	1.21942	1.22045	1.21909	1.22040	3037	0	9
2020.12.28	14:30:00	1.22040	1.22083	1.22017	1.22079	2424	0	9
2020.12.28	15:00:00	1.22079	1.22206	1.22063	1.22127	3532	0	9
2020.12.28	15:30:00	1.22127	1.22220	1.22120	1.22125	2620	0	9
2020.12.28	16:00:00	1.22125	1.22223	1.22081	1.22218	2676	0	9
2020.12.28	16:30:00	1.22218	1.22397	1.22206	1.22313	4530	0	9
2020.12.28	17:00:00	1.22313	1.22344	1.22263	1.22283	3007	0	9
2020.12.28	17:30:00	1.22282	1.22292	1.22068	1.22144	3715	0	9
2020.12.28	18:00:00	1.22144	1.22285	1.22117	1.22154	3711	0	9
2020.12.28	18:30:00	1.22154	1.22188	1.22120	1.22127	2131	0	9
2020.12.28	19:00:00	1.22126	1.22157	1.22064	1.22148	2513	0	9
2020.12.28	19:30:00	1.22148	1.22159	1.22046	1.22058	1965	0	9
2020.12.28	20:00:00	1.22058	1.22125	1.22055	1.22098	1654	0	9
2020.12.28	20:30:00	1.22098	1.22123	1.22022	1.22080	1321	0	9
2020.12.28	21:00:00	1.22080	1.22110	1.22043	1.22046	1242	0	9
2020.12.28	21:30:00	1.22046	1.22085	1.22028	1.22063	1705	0	9
2020.12.28	22:00:00	1.22063	1.22102	1.22045	1.22053	1273	0	10
2020.12.28	22:30:00	1.22053	1.22135	1.22026	1.22128	1413	0	9
2020.12.28	23:00:00	1.22128	1.22140	1.22059	1.22108	1004	0	9
2020.12.28	23:30:00	1.22108	1.22158	1.22079	1.22147	660	0	9
2020.12.29	00:00:00	1.22159	1.22159	1.22086	1.22095	109	0	9
2020.12.29	00:30:00	1.22095	1.22110	1.22063	1.22078	687	0	13
2020.12.29	01:00:00	1.22078	1.22197	1.22075	1.22176	1178	0	9
2020.12.29	01:30:00	1.22176	1.22204	1.22165	1.22192	517	0	9
2020.12.29	02:00:00	1.22192	1.22305	1.22189	1.22274	1740	0	9
2020.12.29	02:30:00	1.22274	1.22343	1.22241	1.22252	1440	0	9
2020.12.29	03:00:00	1.22252	1.22303	1.22252	1.22268	1103	0	9
2020.12.29	03:30:00	1.22268	1.22284	1.22253	1.22268	1263	0	9
2020.12.29	04:00:00	1.22268	1.22358	1.22239	1.22354	1448	0	9
2020.12.29	04:30:00	1.22354	1.22372	1.22321	1.22334	952	0	9
2020.12.29	05:00:00	1.22334	1.22375	1.22311	1.22368	1615	0	9
2020.12.29	05:30:00	1.22368	1.22426	1.22361	1.22414	1329	0	9
2020.12.29	06:00:00	1.22414	1.22416	1.22374	1.22376	1436	0	9
2020.12.29	06:30:00	1.22376	1.22423	1.22371	1.22393	724	0	9
