time,open,high,low,close,volume,spread
2023.07.14 15:00:00,1959.27,1962.71,1956.91,1957.51,6249,12
2023.07.14 16:00:00,1957.49,1960.96,1954.45,1960.06,7785,12
2023.07.14 17:00:00,1957.18,1960.66,1950.97,1960.21,9202,12
2023.07.14 18:00:00,1960.18,1961.96,1957.38,1958.12,6380,12
2023.07.14 19:00:00,1958.12,1959.36,1957.16,1958.97,4955,12
2023.07.14 20:00:00,1958.98,1960.34,1958.26,1960.31,3932,12
2023.07.14 21:00:00,1960.31,1961.05,1959.11,1959.27,3049,12
2023.07.14 22:00:00,1959.26,1959.27,1954.4,1954.4,3588,12
2023.07.14 23:00:00,1954.39,1955.75,1954.37,1955.35,1536,12
2023.07.17 01:00:00,1954.81,1955.83,1952.91,1953.08,1267,12
2023.07.17 02:00:00,1953.13,1953.4,1951.45,1953.32,1561,12
2023.07.17 03:00:00,1953.31,1954.74,1952.43,1954.65,2226,12
2023.07.17 04:00:00,1954.65,1955.95,1951.97,1952.62,3655,12
2023.07.17 05:00:00,1952.42,1953.87,1951.24,1953.57,2662,12
2023.07.17 06:00:00,1953.57,1953.74,1951.04,1952.12,1894,12
2023.07.17 07:00:00,1952.12,1953.68,1951.47,1953.64,1576,12
2023.07.17 08:00:00,1953.63,1956.81,1953.48,1953.99,3065,12
2023.07.17 09:00:00,1954,1955.02,1952.01,1953.23,3564,12
2023.07.17 10:00:00,1953.32,1955.13,1950.62,1952.33,4534,12
2023.07.17 11:00:00,1952.31,1957.44,1951.96,1955.82,4552,12
2023.07.17 12:00:00,1955.9,1959.24,1954.29,1958.68,3863,12
2023.07.17 13:00:00,1958.66,1959.84,1956.95,1957.23,3643,12
2023.07.17 14:00:00,1957.23,1958.07,1956.64,1957.62,3158,12
2023.07.17 15:00:00,1957.59,1959.47,1948.16,1948.62,6941,12
2023.07.17 16:00:00,1948.61,1951.63,1945.76,1950.48,7771,12
2023.07.17 17:00:00,1950.52,1954.16,1949.33,1954,6659,12
2023.07.17 18:00:00,1954.14,1955.12,1951.28,1954.61,4830,12
2023.07.17 19:00:00,1954.58,1955.62,1953.91,1954.55,3604,12
2023.07.17 20:00:00,1954.56,1955.24,1952.47,1955.24,3431,12
2023.07.17 21:00:00,1955.21,1955.95,1954.75,1955.59,2446,12
2023.07.17 22:00:00,1955.58,1956.38,1954.61,1955.35,2342,12
2023.07.17 23:00:00,1955.26,1955.5,1954.46,1954.88,1104,12
2023.07.18 01:00:00,1954.5,1955.09,1954.46,1955.03,713,12
2023.07.18 02:00:00,1955.03,1956.28,1955.02,1955.46,884,12
2023.07.18 03:00:00,1955.46,1956.81,1954.68,1955.38,2434,12
2023.07.18 04:00:00,1955.4,1959.55,1955.1,1957.15,4814,12
2023.07.18 05:00:00,1957.12,1959.01,1955.85,1959,3212,12
2023.07.18 06:00:00,1958.99,1960.69,1958.59,1959.83,2801,12
2023.07.18 07:00:00,1959.85,1961.09,1959.65,1959.97,2007,12
2023.07.18 08:00:00,1959.97,1961.73,1959.01,1959.27,3108,12
2023.07.18 09:00:00,1959.25,1961.96,1957.76,1961.58,4122,12
2023.07.18 10:00:00,1961.68,1964.1,1960.81,1961.49,5642,12
2023.07.18 11:00:00,1961.52,1963,1960.53,1961.66,4697,12
2023.07.18 12:00:00,1961.65,1963.29,1961.21,1962.98,3459,12
2023.07.18 13:00:00,1962.98,1964.32,1961.79,1963.12,3077,12
2023.07.18 14:00:00,1963.11,1972.16,1961.03,1963.06,5003,12
2023.07.18 15:00:00,1963.19,1971.1,1960.77,1968.74,7753,12
2023.07.18 16:00:00,1968.76,1972.03,1963.74,1971.3,8952,12
2023.07.18 17:00:00,1971.29,1983.6,1971.11,1982.8,8691,12
2023.07.18 18:00:00,1982.81,1984.37,1977.55,1978.13,6566,12
2023.07.18 19:00:00,1978.13,1981.47,1976.95,1977.93,4997,12
2023.07.18 20:00:00,1977.92,1977.97,1975.03,1976.31,4433,12
2023.07.18 21:00:00,1976.27,1977.61,1975.35,1976.84,2918,12
2023.07.18 22:00:00,1976.79,1978.19,1976.26,1977.69,2827,12
2023.07.18 23:00:00,1977.69,1978.95,1977.35,1978.77,1379,12
2023.07.19 01:00:00,1978.73,1979.14,1978.51,1978.78,868,12
2023.07.19 02:00:00,1978.78,1979.15,1976.8,1977.5,1449,12
2023.07.19 03:00:00,1977.54,1978.48,1976.56,1978.47,2555,12
2023.07.19 04:00:00,1978.49,1978.51,1976.36,1976.62,4335,12
2023.07.19 05:00:00,1976.6,1977.31,1974.42,1976.46,3568,12
2023.07.19 06:00:00,1976.46,1977.13,1975.48,1975.49,2468,12
2023.07.19 07:00:00,1975.49,1976.08,1974.12,1974.82,2260,12
2023.07.19 08:00:00,1974.82,1978.38,1974.55,1978.15,2992,12
2023.07.19 09:00:00,1978.34,1979.89,1972.97,1976.61,5646,12
2023.07.19 10:00:00,1976.57,1980.89,1976.5,1977.92,5236,12
2023.07.19 11:00:00,1977.93,1979.07,1977.15,1977.51,3952,12
2023.07.19 12:00:00,1977.49,1979.11,1976.85,1977.19,3351,12
2023.07.19 13:00:00,1977.2,1978.14,1974.07,1974.86,3304,12
2023.07.19 14:00:00,1974.88,1975.89,1971.59,1973.72,4080,12
2023.07.19 15:00:00,1973.74,1979.52,1973.58,1977.56,6598,12
2023.07.19 16:00:00,1977.55,1979.81,1975.62,1977.09,6980,12
2023.07.19 17:00:00,1977.03,1977.88,1969.77,1974.55,7554,12
2023.07.19 18:00:00,1974.54,1976.48,1972.49,1973.86,5709,12
2023.07.19 19:00:00,1973.87,1977.86,1972.08,1977.51,4779,12
2023.07.19 20:00:00,1977.49,1978.92,1976.2,1977.28,3602,12
2023.07.19 21:00:00,1977.29,1978.12,1976.5,1977.81,2413,12
2023.07.19 22:00:00,1977.81,1978.49,1977.56,1978.44,2289,12
2023.07.19 23:00:00,1978.42,1978.52,1976.61,1977.04,1077,12
2023.07.20 01:00:00,1976.32,1978.76,1975.63,1977.43,1029,12
2023.07.20 02:00:00,1977.43,1977.87,1976.88,1977.75,988,12
2023.07.20 03:00:00,1977.71,1979.31,1977.34,1979.03,2617,12
2023.07.20 04:00:00,1979.05,1985.24,1978.97,1984.92,5400,12
2023.07.20 05:00:00,1984.96,1986.6,1983.66,1986.48,3805,12
2023.07.20 06:00:00,1986.49,1987.44,1985.12,1985.18,2785,12
2023.07.20 07:00:00,1985.2,1985.47,1984.08,1984.58,1813,12
2023.07.20 08:00:00,1984.58,1984.69,1980.16,1980.82,3531,12
2023.07.20 09:00:00,1980.82,1982.49,1978.98,1980.55,4353,12
2023.07.20 10:00:00,1980.55,1982.67,1977.86,1979.23,5605,12
2023.07.20 11:00:00,1979.21,1983.86,1978.19,1981.57,4839,12
2023.07.20 12:00:00,1981.58,1982.33,1980.56,1980.9,3184,12
2023.07.20 13:00:00,1980.9,1983.2,1980.14,1980.58,3265,12
2023.07.20 14:00:00,1980.58,1982.36,1979.34,1981.45,3442,12
2023.07.20 15:00:00,1981.4,1981.64,1972.42,1973.97,6886,12
2023.07.20 16:00:00,1973.96,1980.09,1972.81,1975.99,8098,12
2023.07.20 17:00:00,1976.13,1977.38,1965.83,1970.46,8464,12
2023.07.20 18:00:00,1970.48,1970.96,1967.17,1968.64,5537,12
2023.07.20 19:00:00,1968.67,1968.98,1965.36,1967.98,4949,12
2023.07.20 20:00:00,1967.98,1970.96,1967.98,1970.57,3479,12
2023.07.20 21:00:00,1970.57,1971.49,1969.22,1969.7,2892,12
2023.07.20 22:00:00,1969.7,1971.44,1968.55,1968.81,2927,12
2023.07.20 23:00:00,1968.83,1969.83,1968.54,1969.46,1005,12
2023.07.21 01:00:00,1970.14,1970.77,1970.1,1970.64,707,12
2023.07.21 02:00:00,1970.64,1972.84,1970.63,1972.2,1345,12
2023.07.21 03:00:00,1972.2,1973.4,1971.65,1972.94,2655,12
2023.07.21 04:00:00,1972.93,1973.77,1971.5,1972.3,4234,12
2023.07.21 05:00:00,1972.3,1972.7,1970.47,1970.88,3467,12
2023.07.21 06:00:00,1970.88,1971.08,1969.89,1970.22,2286,12
2023.07.21 07:00:00,1970.21,1971.01,1969.04,1969.95,1674,12
2023.07.21 08:00:00,1969.95,1970.42,1968.03,1969.36,2506,12
2023.07.21 09:00:00,1969.37,1972.22,1969.09,1970.73,3829,12
2023.07.21 10:00:00,1970.7,1971.14,1964.15,1964.28,5710,12
2023.07.21 11:00:00,1964.28,1965.29,1961.18,1961.46,5741,12
2023.07.21 12:00:00,1961.46,1964.58,1961.09,1963.95,4544,12
2023.07.21 13:00:00,1963.91,1964.39,1962.21,1963.83,3355,12
2023.07.21 14:00:00,1963.83,1966.81,1962.21,1965.76,3869,12
2023.07.21 15:00:00,1965.75,1968.08,1962.47,1963.14,5976,12
2023.07.21 16:00:00,1963.11,1964.35,1958.51,1961.56,7544,12
2023.07.21 17:00:00,1961.56,1965.33,1958.04,1959.8,7274,12
2023.07.21 18:00:00,1959.76,1962.83,1956.82,1960.31,5840,12
2023.07.21 19:00:00,1960.31,1963.83,1960.17,1963.49,3955,12
2023.07.21 20:00:00,1963.49,1964.84,1962.71,1962.74,3409,12
2023.07.21 21:00:00,1962.8,1964.25,1962.73,1963.16,2303,12
2023.07.21 22:00:00,1963.15,1963.16,1961.65,1962.43,2400,12
2023.07.21 23:00:00,1962.42,1962.62,1961.47,1961.78,908,12
2023.07.24 01:00:00,1962.09,1962.86,1961.63,1962.02,956,12
2023.07.24 02:00:00,1962,1962.26,1960.35,1961.21,1124,12
2023.07.24 03:00:00,1961.25,1961.97,1959.89,1961.79,2214,12
2023.07.24 04:00:00,1961.77,1962.62,1959.11,1961.47,4117,12
2023.07.24 05:00:00,1961.47,1961.97,1960.2,1960.68,2714,12
2023.07.24 06:00:00,1960.68,1961.97,1959.84,1960.17,2106,12
2023.07.24 07:00:00,1960.13,1960.71,1959.04,1960.61,1910,12
2023.07.24 08:00:00,1960.57,1962.11,1959.77,1959.97,2828,12
2023.07.24 09:00:00,1959.97,1962.12,1957.88,1961.75,3057,12
2023.07.24 10:00:00,1961.69,1965.66,1961.57,1963.27,5783,12
2023.07.24 11:00:00,1963.31,1963.89,1959.4,1959.59,4722,12
2023.07.24 12:00:00,1959.61,1966.1,1959.45,1965.41,4214,12
2023.07.24 13:00:00,1965.41,1966.52,1963.87,1965.47,3165,12
2023.07.24 14:00:00,1965.51,1967.86,1964.75,1964.97,3630,12
2023.07.24 15:00:00,1964.98,1967.67,1963.94,1967.39,5222,12
2023.07.24 16:00:00,1967.45,1967.49,1959.14,1959.44,7611,12
2023.07.24 17:00:00,1959.45,1962.39,1957.12,1961.35,7627,12
2023.07.24 18:00:00,1961.34,1962.15,1957.85,1959.68,5313,12
2023.07.24 19:00:00,1959.69,1961.45,1958.35,1959.89,4398,12
2023.07.24 20:00:00,1959.89,1960.69,1958.91,1959.05,3136,12
2023.07.24 21:00:00,1959.08,1959.18,1954.03,1954.95,3216,12
2023.07.24 22:00:00,1954.94,1955.09,1953.45,1954.37,2300,12
2023.07.24 23:00:00,1954.37,1955.5,1954.16,1954.78,1136,12
2023.07.25 01:00:00,1955.09,1955.36,1954.77,1954.95,646,12
2023.07.25 02:00:00,1954.95,1954.95,1953.2,1954.39,969,12
2023.07.25 03:00:00,1954.39,1955.64,1953.85,1955.3,2339,12
2023.07.25 04:00:00,1955.29,1962.86,1955.29,1962.63,4985,12
2023.07.25 05:00:00,1962.63,1963.45,1961.53,1962.23,3629,12
2023.07.25 06:00:00,1962.27,1963.53,1961.05,1961.6,2562,12
2023.07.25 07:00:00,1961.59,1962.11,1960.54,1960.56,1557,12
2023.07.25 08:00:00,1960.56,1963.22,1960.43,1962.61,2939,12
2023.07.25 09:00:00,1962.59,1964.02,1960.57,1962.38,4052,12
2023.07.25 10:00:00,1962.33,1962.84,1959.73,1961.2,4643,12
2023.07.25 11:00:00,1961.16,1963.38,1959.37,1962.89,4753,12
2023.07.25 12:00:00,1962.89,1963.66,1961.26,1962.15,3168,12
2023.07.25 13:00:00,1962.16,1962.65,1959.12,1959.16,2754,12
2023.07.25 14:00:00,1959.16,1960.74,1953.14,1960.74,5013,12
2023.07.25 15:00:00,1960.73,1963.5,1956.15,1959.41,5069,12
2023.07.25 16:00:00,1959.38,1961.09,1955.85,1956.81,6212,12
2023.07.25 17:00:00,1956.79,1961.96,1951.55,1961.76,5919,12
2023.07.25 18:00:00,1961.76,1965.31,1961.61,1964.3,4575,12
2023.07.25 19:00:00,1964.26,1965.67,1962.12,1962.37,3372,12
2023.07.25 20:00:00,1962.34,1963.87,1961.3,1962.22,3003,12
2023.07.25 21:00:00,1962.22,1964.09,1962.14,1963.56,2511,12
2023.07.25 22:00:00,1963.51,1965.19,1963.5,1964.48,2246,12
2023.07.25 23:00:00,1964.42,1965.16,1964.22,1964.87,1284,12
2023.07.26 01:00:00,1964.93,1966.26,1964.08,1964.52,1181,12
2023.07.26 02:00:00,1964.52,1965.96,1964.52,1965.33,845,12
2023.07.26 03:00:00,1965.33,1966.06,1964.73,1964.9,1750,12
2023.07.26 04:00:00,1964.89,1965.61,1961.99,1963.84,3918,12
2023.07.26 05:00:00,1963.84,1964.76,1962.38,1964.09,2412,12
2023.07.26 06:00:00,1964.09,1964.66,1963.23,1963.93,2121,12
2023.07.26 07:00:00,1963.95,1964.41,1962.98,1963.14,1414,12
2023.07.26 08:00:00,1963.16,1965.08,1962.41,1965,2626,12
2023.07.26 09:00:00,1965.02,1970.94,1964.44,1969.58,4574,12
2023.07.26 10:00:00,1969.62,1971.14,1968.06,1970.64,4757,12
2023.07.26 11:00:00,1970.69,1972.5,1970.12,1972.09,4208,12
2023.07.26 12:00:00,1972.09,1972.45,1971.02,1971.42,3281,12
2023.07.26 13:00:00,1971.44,1972.04,1969.63,1971.66,2718,12
2023.07.26 14:00:00,1971.76,1974.19,1971.34,1972.12,3876,12
2023.07.26 15:00:00,1972.16,1974.12,1971.23,1972.28,5212,12
2023.07.26 16:00:00,1972.26,1972.29,1963.93,1966.66,7082,12
2023.07.26 17:00:00,1966.63,1969.27,1964.31,1969.01,6906,12
2023.07.26 18:00:00,1969.01,1975.03,1968.54,1972.39,5934,12
2023.07.26 19:00:00,1972.37,1973.38,1969.9,1970.32,3869,12
2023.07.26 20:00:00,1970.32,1970.44,1967.69,1969.43,3593,12
2023.07.26 21:00:00,1969.43,1978.35,1965.64,1977.22,8505,12
2023.07.26 22:00:00,1977.23,1977.41,1971.76,1974.84,5824,12
2023.07.26 23:00:00,1974.8,1974.8,1972.07,1972.18,1611,12
2023.07.27 01:00:00,1971.51,1974.76,1970.92,1973.4,1273,12
2023.07.27 02:00:00,1973.42,1973.88,1971.71,1972,948,12
2023.07.27 03:00:00,1972.05,1973.02,1971.15,1972.43,1668,12
2023.07.27 04:00:00,1972.43,1978.06,1972.23,1977.75,3992,12
2023.07.27 05:00:00,1977.76,1982,1977.76,1979.21,3705,12
2023.07.27 06:00:00,1979.22,1979.54,1976.74,1977.99,1951,12
2023.07.27 07:00:00,1977.99,1978.77,1976.54,1976.71,2045,12
2023.07.27 08:00:00,1976.7,1976.79,1975.02,1975.69,2549,12
2023.07.27 09:00:00,1975.81,1977.39,1974.06,1974.77,4121,12
2023.07.27 10:00:00,1974.73,1982.16,1974.23,1979.97,5478,12
2023.07.27 11:00:00,1979.91,1981.07,1975.77,1975.88,4896,12
2023.07.27 12:00:00,1975.89,1978.08,1973.62,1975.38,3786,12
2023.07.27 13:00:00,1975.38,1976.89,1975.01,1976.24,3093,12
2023.07.27 14:00:00,1976.24,1979.07,1975.6,1979.06,3332,12
2023.07.27 15:00:00,1979.06,1979.14,1957.95,1960.18,7324,12
2023.07.27 16:00:00,1960.25,1960.4,1943.32,1945.36,8982,12
2023.07.27 17:00:00,1945.31,1947.85,1942.68,1944.61,7699,12
2023.07.27 18:00:00,1944.62,1947.41,1943.79,1946.9,5341,12
2023.07.27 19:00:00,1946.9,1947.74,1942.59,1944.25,4127,12
2023.07.27 20:00:00,1944.28,1949.7,1943.4,1948.78,6488,12
2023.07.27 21:00:00,1948.77,1948.81,1944.01,1945.42,4077,12
2023.07.27 22:00:00,1945.43,1947.44,1943.75,1944.23,3525,12
2023.07.27 23:00:00,1944.23,1945.53,1943.5,1945.46,1284,12
2023.07.28 01:00:00,1946.41,1947.6,1946.22,1946.86,1287,12
2023.07.28 02:00:00,1946.85,1948.06,1945.43,1947.42,2015,12
2023.07.28 03:00:00,1947.41,1947.81,1946.05,1946.93,2768,12
2023.07.28 04:00:00,1946.92,1951.23,1946.59,1951,4367,12
2023.07.28 05:00:00,1951,1952.31,1948.49,1952.14,3028,12
2023.07.28 06:00:00,1952.12,1954.89,1950.17,1954.21,5351,12
2023.07.28 07:00:00,1954.26,1956.75,1950.67,1951.85,5260,12
2023.07.28 08:00:00,1951.85,1953.47,1950.69,1952.76,3855,12
2023.07.28 09:00:00,1952.69,1953.56,1950.03,1951.54,4875,12
2023.07.28 10:00:00,1951.3,1953.39,1948.27,1949.64,6213,12
2023.07.28 11:00:00,1949.71,1950.44,1947.91,1949.52,4670,12
2023.07.28 12:00:00,1949.53,1953.73,1948.37,1951.93,4089,12
2023.07.28 13:00:00,1951.96,1954.6,1951.06,1953.1,3680,12
2023.07.28 14:00:00,1953.08,1957.94,1953.03,1956.61,4293,12
2023.07.28 15:00:00,1956.54,1961.18,1954.17,1955.61,6911,12
2023.07.28 16:00:00,1955.51,1958.02,1952.27,1955.86,7277,12
2023.07.28 17:00:00,1955.91,1960.57,1955.11,1960.24,6784,12
2023.07.28 18:00:00,1960.23,1963.29,1959.74,1960.95,5348,12
2023.07.28 19:00:00,1960.93,1963.52,1960.29,1961.1,3709,12
2023.07.28 20:00:00,1961.08,1962.41,1958.86,1959.64,3383,12
2023.07.28 21:00:00,1959.7,1960.93,1958.95,1959.02,2194,12
2023.07.28 22:00:00,1959.02,1959.51,1957.5,1959.08,2392,12
2023.07.28 23:00:00,1959.07,1959.57,1958.63,1959.2,1074,12
2023.07.31 01:00:00,1958.67,1960.56,1958.67,1960.08,1296,12
2023.07.31 02:00:00,1960.09,1960.19,1957.41,1958.13,1608,12
2023.07.31 03:00:00,1958.09,1958.93,1956.36,1958.24,2198,12
2023.07.31 04:00:00,1958.24,1958.58,1955.48,1956.77,4220,12
2023.07.31 05:00:00,1956.69,1958.41,1956.14,1956.71,3359,12
2023.07.31 06:00:00,1956.74,1957.58,1953.73,1954.57,2310,12
2023.07.31 07:00:00,1954.58,1955.8,1953.46,1954.47,1907,12
2023.07.31 08:00:00,1954.47,1955.31,1953.1,1955.12,2464,12
2023.07.31 09:00:00,1955.12,1957.16,1953.64,1954.82,3165,12
2023.07.31 10:00:00,1954.84,1956.25,1953.27,1954.92,4169,12
2023.07.31 11:00:00,1954.92,1955.95,1950.93,1953.57,3901,12
2023.07.31 12:00:00,1953.55,1957.21,1953.32,1956.87,3672,12
2023.07.31 13:00:00,1956.84,1958.39,1956.41,1958.38,3040,12
2023.07.31 14:00:00,1958.38,1961.09,1957.93,1959.09,3572,12
2023.07.31 15:00:00,1959.06,1967.03,1957.51,1965.47,5575,12
2023.07.31 16:00:00,1965.48,1972.39,1962.87,1971.39,7009,12
2023.07.31 17:00:00,1971.43,1971.94,1965.59,1967.36,6694,12
2023.07.31 18:00:00,1967.32,1971.68,1966.78,1970.63,4535,12
2023.07.31 19:00:00,1970.72,1972.28,1970.21,1970.95,3209,12
2023.07.31 20:00:00,1970.98,1972.05,1970.48,1971,2900,12
2023.07.31 21:00:00,1971,1971.05,1966.37,1966.45,2688,12
2023.07.31 22:00:00,1966.46,1967.08,1964.24,1964.56,3438,12
2023.07.31 23:00:00,1964.56,1965.97,1964.56,1965.48,1583,12
2023.08.01 01:00:00,1965.69,1965.99,1964.58,1965.61,876,12
2023.08.01 02:00:00,1965.7,1965.71,1963.88,1963.92,1115,12
2023.08.01 03:00:00,1963.88,1964.67,1963.01,1963.42,1946,12
2023.08.01 04:00:00,1963.39,1963.93,1960.71,1960.98,3703,12
2023.08.01 05:00:00,1960.98,1961.11,1958.99,1960.56,3028,12
2023.08.01 06:00:00,1960.56,1962.74,1959.73,1962.17,2576,12
2023.08.01 07:00:00,1962.16,1962.32,1958.92,1959.68,2280,12
2023.08.01 08:00:00,1959.64,1960.21,1958.25,1958.93,2621,12
2023.08.01 09:00:00,1958.92,1959.16,1955.88,1957.66,3356,12
2023.08.01 10:00:00,1957.66,1957.67,1954.45,1955.5,4592,12
2023.08.01 11:00:00,1955.5,1957.25,1954.71,1955.84,3917,12
2023.08.01 12:00:00,1955.79,1957.7,1955.68,1956.88,2917,12
2023.08.01 13:00:00,1956.87,1957.45,1954.53,1956.25,3101,12
2023.08.01 14:00:00,1956.51,1956.63,1953.08,1953.58,3817,12
2023.08.01 15:00:00,1953.59,1956.04,1946,1946.86,6664,12
2023.08.01 16:00:00,1946.83,1948.73,1944.46,1947.89,7505,12
2023.08.01 17:00:00,1947.93,1953.85,1943.54,1946.63,7964,12
2023.08.01 18:00:00,1946.63,1946.78,1941.43,1944.28,5360,12
2023.08.01 19:00:00,1944.28,1944.28,1941.96,1943.15,3741,12
2023.08.01 20:00:00,1943.17,1943.64,1941.24,1942.79,3358,12
2023.08.01 21:00:00,1942.79,1945.49,1942.79,1944.31,2466,12
2023.08.01 22:00:00,1944.32,1945.59,1943.99,1944.43,2167,12
2023.08.01 23:00:00,1944.55,1944.89,1944.09,1944.13,826,12
2023.08.02 01:00:00,1950.14,1951.74,1948.49,1951.19,2708,12
2023.08.02 02:00:00,1951.27,1952.88,1950.52,1952.14,1874,12
2023.08.02 03:00:00,1952.14,1952.41,1948.38,1949.26,2567,12
2023.08.02 04:00:00,1949.21,1949.88,1947.71,1947.76,3165,12
2023.08.02 05:00:00,1947.51,1949.83,1947.21,1948.24,2962,12
2023.08.02 06:00:00,1948.24,1949.51,1946.7,1949.34,2189,12
2023.08.02 07:00:00,1949.32,1949.42,1945.31,1946.37,1803,12
2023.08.02 08:00:00,1946.37,1949.96,1946.34,1948.96,2767,12
2023.08.02 09:00:00,1948.97,1950.41,1947.93,1949.1,3377,12
2023.08.02 10:00:00,1949.12,1950.29,1947.74,1948.4,4573,12
2023.08.02 11:00:00,1948.41,1951.77,1948.36,1949.86,4590,12
2023.08.02 12:00:00,1949.86,1951.31,1948.36,1949.63,3279,12
2023.08.02 13:00:00,1949.63,1953.02,1948.28,1952.65,3110,12
2023.08.02 14:00:00,1952.67,1954.78,1950.41,1950.68,3926,12
2023.08.02 15:00:00,1950.68,1951.9,1943.85,1945.64,7230,12
2023.08.02 16:00:00,1945.67,1947.65,1943.56,1945.12,6929,12
2023.08.02 17:00:00,1945.16,1945.26,1934,1935.94,7957,12
2023.08.02 18:00:00,1935.74,1936.93,1932.96,1935.58,6286,12
2023.08.02 19:00:00,1935.58,1938.42,1935.09,1935.68,4607,12
2023.08.02 20:00:00,1935.69,1939.03,1935.49,1936.59,3660,12
2023.08.02 21:00:00,1936.58,1936.79,1935.65,1936.49,2242,12
2023.08.02 22:00:00,1936.49,1936.85,1935.06,1935.26,1988,12
2023.08.02 23:00:00,1935.22,1935.53,1934.44,1934.83,809,12
2023.08.03 01:00:00,1935.27,1936.98,1934.77,1936.42,1059,12
2023.08.03 02:00:00,1936.38,1936.71,1935.63,1936.05,689,12
2023.08.03 03:00:00,1936.07,1937.05,1935.31,1935.53,1544,12
2023.08.03 04:00:00,1935.53,1938.94,1935.13,1936.86,2747,12
2023.08.03 05:00:00,1936.79,1938.21,1935.96,1936.24,2362,12
2023.08.03 06:00:00,1936.24,1937.37,1933.95,1937.26,2002,12
2023.08.03 07:00:00,1937.28,1938,1933.9,1934.1,2243,12
2023.08.03 08:00:00,1934.11,1935.62,1932.96,1935.13,3256,12
2023.08.03 09:00:00,1935.13,1936.13,1932.78,1933.52,3522,12
2023.08.03 10:00:00,1933.52,1938.23,1930.93,1936.9,5782,12
2023.08.03 11:00:00,1936.92,1938.43,1934.78,1937.79,4768,12
2023.08.03 12:00:00,1937.79,1937.83,1935.46,1936.17,3490,12
2023.08.03 13:00:00,1936.17,1937.42,1932.83,1934.34,3361,12
2023.08.03 14:00:00,1934.35,1937.15,1933.21,1935.08,4536,12
2023.08.03 15:00:00,1934.99,1938.4,1929.55,1932.89,7598,12
2023.08.03 16:00:00,1932.9,1937.77,1930.39,1932.35,8066,12
2023.08.03 17:00:00,1932.38,1938.6,1932.38,1935,7707,12
2023.08.03 18:00:00,1935,1938.76,1932.81,1933.07,5985,12
2023.08.03 19:00:00,1933.06,1935.91,1932.85,1935.67,3511,12
2023.08.03 20:00:00,1935.66,1935.9,1933.25,1934.75,3239,12
2023.08.03 21:00:00,1934.77,1935.32,1932.67,1933.14,2337,12
2023.08.03 22:00:00,1933.14,1934.44,1932.51,1934.22,2203,12
2023.08.03 23:00:00,1934.22,1934.72,1933.94,1934.05,1135,12
