time,open,high,low,close,volume,spread
2022.09.26 20:15:00,11242.43,11267.93,11228.81,11251.93,2051,80
2022.09.26 20:30:00,11251.68,11272.93,11233.93,11242.18,2085,30
2022.09.26 20:45:00,11241.68,11276.43,11221.68,11226.68,1960,30
2022.09.26 21:00:00,11226.93,11299.93,11221.93,11287.68,2097,80
2022.09.26 21:15:00,11288.43,11295.68,11251.93,11252.18,1971,80
2022.09.26 21:30:00,11251.93,11272.93,11235.68,11254.18,1912,80
2022.09.26 21:45:00,11254.43,11325.93,11247.93,11309.93,2164,80
2022.09.26 22:00:00,11310.93,11334.31,11301.06,11307.43,2196,80
2022.09.26 22:15:00,11305.43,11324.43,11278.93,11305.31,2191,80
2022.09.26 22:30:00,11306.18,11314.43,11257.68,11281.68,2159,55
2022.09.26 22:45:00,11281.18,11334.93,11237.56,11249.43,2230,0
2022.09.26 23:00:00,11246.43,11263.06,11218.98,11238.86,1842,80
2022.09.26 23:15:00,11238.73,11247.23,11227.73,11239.11,1046,45
2022.09.26 23:30:00,11238.48,11244.98,11230.73,11240.11,675,120
2022.09.26 23:45:00,11240.11,11246.36,11239.61,11242.98,536,120
