<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.08	05:00:00	1.17965	1.18071	1.17960	1.18046	1967	0	6
2020.09.08	06:00:00	1.18046	1.18108	1.18038	1.18079	1222	0	7
2020.09.08	07:00:00	1.18080	1.18108	1.18061	1.18106	810	0	7
2020.09.08	08:00:00	1.18107	1.18115	1.17972	1.18105	2350	0	5
2020.09.08	09:00:00	1.18104	1.18268	1.18085	1.18161	7948	0	5
2020.09.08	10:00:00	1.18160	1.18209	1.18026	1.18163	7376	0	4
2020.09.08	11:00:00	1.18164	1.18201	1.18043	1.18077	8496	0	5
2020.09.08	12:00:00	1.18076	1.18148	1.17902	1.17929	10044	0	5
2020.09.08	13:00:00	1.17929	1.18058	1.17772	1.18000	13406	0	1
2020.09.08	14:00:00	1.18000	1.18050	1.17874	1.17942	9461	0	5
2020.09.08	15:00:00	1.17942	1.18060	1.17808	1.18000	13330	0	1
2020.09.08	16:00:00	1.18000	1.18019	1.17649	1.17769	20133	0	2
2020.09.08	17:00:00	1.17769	1.18002	1.17722	1.17928	20883	0	1
2020.09.08	18:00:00	1.17929	1.18013	1.17797	1.17874	13680	0	1
2020.09.08	19:00:00	1.17874	1.18057	1.17871	1.17953	7652	0	6
2020.09.08	20:00:00	1.17954	1.17980	1.17874	1.17925	4240	0	4
2020.09.08	21:00:00	1.17924	1.17926	1.17769	1.17812	4428	0	5
2020.09.08	22:00:00	1.17813	1.17849	1.17737	1.17784	6405	0	6
2020.09.08	23:00:00	1.17784	1.17820	1.17721	1.17734	1650	0	6
2020.09.09	00:00:00	1.17725	1.17765	1.17646	1.17710	804	0	6
2020.09.09	01:00:00	1.17710	1.17740	1.17566	1.17661	2700	0	1
2020.09.09	02:00:00	1.17667	1.17684	1.17585	1.17661	1872	0	2
2020.09.09	03:00:00	1.17661	1.17758	1.17652	1.17750	2774	0	5
2020.09.09	04:00:00	1.17750	1.17791	1.17666	1.17758	3505	0	5
2020.09.09	05:00:00	1.17758	1.17779	1.17721	1.17742	1775	0	4
2020.09.09	06:00:00	1.17743	1.17805	1.17733	1.17797	1673	0	6
2020.09.09	07:00:00	1.17798	1.17823	1.17761	1.17779	1468	0	5
2020.09.09	08:00:00	1.17780	1.17819	1.17771	1.17796	1896	0	7
2020.09.09	09:00:00	1.17795	1.17803	1.17602	1.17658	7021	0	5
2020.09.09	10:00:00	1.17659	1.17790	1.17625	1.17742	9832	0	1
2020.09.09	11:00:00	1.17742	1.17871	1.17627	1.17629	10188	0	1
2020.09.09	12:00:00	1.17629	1.17749	1.17576	1.17666	6512	0	5
2020.09.09	13:00:00	1.17666	1.17668	1.17531	1.17545	6097	0	2
2020.09.09	14:00:00	1.17544	1.17690	1.17522	1.17668	7714	0	3
2020.09.09	15:00:00	1.17668	1.18194	1.17645	1.17979	18374	0	1
2020.09.09	16:00:00	1.17978	1.18243	1.17913	1.18154	18752	0	1
2020.09.09	17:00:00	1.18155	1.18335	1.18055	1.18070	19092	0	3
2020.09.09	18:00:00	1.18073	1.18213	1.18044	1.18088	8902	0	1
2020.09.09	19:00:00	1.18087	1.18108	1.18014	1.18029	3034	0	5
2020.09.09	20:00:00	1.18029	1.18092	1.17983	1.18031	4989	0	1
2020.09.09	21:00:00	1.18031	1.18085	1.17986	1.18075	2438	0	6
2020.09.09	22:00:00	1.18075	1.18104	1.18032	1.18032	3222	0	4
2020.09.09	23:00:00	1.18032	1.18077	1.18012	1.18020	2168	0	5
2020.09.10	00:00:00	1.18020	1.18046	1.17984	1.18023	473	0	10
2020.09.10	01:00:00	1.18026	1.18088	1.18024	1.18083	2506	0	8
2020.09.10	02:00:00	1.18085	1.18097	1.18025	1.18032	1627	0	8
2020.09.10	03:00:00	1.18032	1.18142	1.18000	1.18097	2558	0	3
2020.09.10	04:00:00	1.18098	1.18205	1.18065	1.18202	3422	0	6
2020.09.10	05:00:00	1.18203	1.18235	1.18146	1.18216	2569	0	5
2020.09.10	06:00:00	1.18218	1.18240	1.18199	1.18215	1231	0	7
2020.09.10	07:00:00	1.18215	1.18220	1.18186	1.18187	1022	0	8
2020.09.10	08:00:00	1.18187	1.18284	1.18183	1.18265	1857	0	5
2020.09.10	09:00:00	1.18264	1.18364	1.18245	1.18256	5014	0	4
2020.09.10	10:00:00	1.18256	1.18287	1.18154	1.18183	8454	0	1
2020.09.10	11:00:00	1.18182	1.18396	1.18167	1.18337	6206	0	2
2020.09.10	12:00:00	1.18337	1.18398	1.18284	1.18382	5889	0	5
2020.09.10	13:00:00	1.18381	1.18440	1.18304	1.18372	5438	0	5
2020.09.10	14:00:00	1.18371	1.18500	1.18305	1.18458	9326	0	3
2020.09.10	15:00:00	1.18459	1.19021	1.18390	1.18872	46757	0	1
2020.09.10	16:00:00	1.18873	1.19169	1.18831	1.18979	23127	0	1
2020.09.10	17:00:00	1.18979	1.19081	1.18669	1.18727	17858	0	4
2020.09.10	18:00:00	1.18727	1.18870	1.18645	1.18787	15550	0	1
2020.09.10	19:00:00	1.18786	1.18847	1.18472	1.18569	13402	0	1
2020.09.10	20:00:00	1.18569	1.18639	1.18527	1.18542	7971	0	3
2020.09.10	21:00:00	1.18542	1.18574	1.18174	1.18243	11695	0	1
2020.09.10	22:00:00	1.18244	1.18263	1.18095	1.18170	11738	0	1
2020.09.10	23:00:00	1.18170	1.18190	1.18095	1.18141	1825	0	3
2020.09.11	00:00:00	1.18143	1.18211	1.17995	1.18194	775	0	10
2020.09.11	01:00:00	1.18194	1.18282	1.18183	1.18267	2460	0	5
2020.09.11	02:00:00	1.18268	1.18283	1.18218	1.18229	1087	0	7
2020.09.11	03:00:00	1.18230	1.18363	1.18230	1.18343	2963	0	3
2020.09.11	04:00:00	1.18343	1.18397	1.18306	1.18327	2834	0	3
2020.09.11	05:00:00	1.18326	1.18377	1.18309	1.18327	1642	0	6
2020.09.11	06:00:00	1.18327	1.18357	1.18296	1.18333	1928	0	8
2020.09.11	07:00:00	1.18333	1.18368	1.18313	1.18348	1181	0	7
2020.09.11	08:00:00	1.18348	1.18410	1.18316	1.18368	1705	0	8
2020.09.11	09:00:00	1.18368	1.18394	1.18279	1.18355	5506	0	5
2020.09.11	10:00:00	1.18355	1.18487	1.18304	1.18338	8586	0	2
2020.09.11	11:00:00	1.18338	1.18592	1.18330	1.18561	9317	0	5
2020.09.11	12:00:00	1.18561	1.18737	1.18539	1.18724	8337	0	5
2020.09.11	13:00:00	1.18724	1.18733	1.18542	1.18585	5673	0	4
2020.09.11	14:00:00	1.18586	1.18646	1.18473	1.18499	5824	0	5
2020.09.11	15:00:00	1.18498	1.18563	1.18340	1.18460	7053	0	1
2020.09.11	16:00:00	1.18460	1.18570	1.18391	1.18396	9697	0	4
2020.09.11	17:00:00	1.18396	1.18502	1.18272	1.18282	9366	0	4
2020.09.11	18:00:00	1.18282	1.18388	1.18280	1.18305	6122	0	1
2020.09.11	19:00:00	1.18304	1.18405	1.18287	1.18367	4457	0	6
2020.09.11	20:00:00	1.18367	1.18379	1.18260	1.18272	4947	0	7
2020.09.11	21:00:00	1.18272	1.18378	1.18257	1.18301	4100	0	4
2020.09.11	22:00:00	1.18301	1.18448	1.18267	1.18410	6389	0	1
2020.09.11	23:00:00	1.18410	1.18474	1.18379	1.18428	1462	0	10
2020.09.14	00:00:00	1.18349	1.18374	1.18333	1.18341	120	0	15
2020.09.14	01:00:00	1.18385	1.18469	1.18334	1.18448	1434	0	7
2020.09.14	02:00:00	1.18449	1.18460	1.18377	1.18399	1350	0	8
2020.09.14	03:00:00	1.18399	1.18427	1.18315	1.18339	1733	0	5
2020.09.14	04:00:00	1.18341	1.18443	1.18333	1.18429	1934	0	3
2020.09.14	05:00:00	1.18429	1.18500	1.18421	1.18488	1875	0	7
2020.09.14	06:00:00	1.18487	1.18506	1.18456	1.18469	1097	0	5
2020.09.14	07:00:00	1.18468	1.18499	1.18446	1.18468	879	0	8
2020.09.14	08:00:00	1.18469	1.18541	1.18446	1.18537	1550	0	7
2020.09.14	09:00:00	1.18536	1.18536	1.18420	1.18432	3918	0	6
2020.09.14	10:00:00	1.18433	1.18640	1.18431	1.18632	6692	0	3
2020.09.14	11:00:00	1.18633	1.18681	1.18559	1.18559	5868	0	3
2020.09.14	12:00:00	1.18559	1.18655	1.18488	1.18540	5712	0	3
2020.09.14	13:00:00	1.18540	1.18756	1.18532	1.18725	6607	0	1
2020.09.14	14:00:00	1.18726	1.18783	1.18630	1.18661	4303	0	5
2020.09.14	15:00:00	1.18661	1.18836	1.18639	1.18771	5111	0	5
2020.09.14	16:00:00	1.18771	1.18876	1.18737	1.18782	9146	0	4
2020.09.14	17:00:00	1.18783	1.18858	1.18683	1.18706	9018	0	4
2020.09.14	18:00:00	1.18706	1.18839	1.18693	1.18727	6094	0	5
2020.09.14	19:00:00	1.18728	1.18747	1.18640	1.18662	4265	0	5
2020.09.14	20:00:00	1.18662	1.18673	1.18590	1.18614	3152	0	5
2020.09.14	21:00:00	1.18614	1.18658	1.18588	1.18641	2211	0	6
2020.09.14	22:00:00	1.18642	1.18697	1.18616	1.18617	3742	0	4
2020.09.14	23:00:00	1.18618	1.18650	1.18602	1.18636	1268	0	9
2020.09.15	00:00:00	1.18634	1.18662	1.18577	1.18633	306	0	10
2020.09.15	01:00:00	1.18634	1.18681	1.18630	1.18673	758	0	10
2020.09.15	02:00:00	1.18673	1.18678	1.18645	1.18666	407	0	8
2020.09.15	03:00:00	1.18666	1.18696	1.18582	1.18680	2334	0	5
2020.09.15	04:00:00	1.18680	1.18756	1.18635	1.18732	3619	0	7
2020.09.15	05:00:00	1.18732	1.18818	1.18731	1.18798	2513	0	6
2020.09.15	06:00:00	1.18799	1.18902	1.18799	1.18883	1988	0	6
2020.09.15	07:00:00	1.18883	1.18942	1.18870	1.18935	1269	0	6
2020.09.15	08:00:00	1.18932	1.18986	1.18922	1.18958	1970	0	5
2020.09.15	09:00:00	1.18959	1.18994	1.18835	1.18875	5428	0	3
2020.09.15	10:00:00	1.18875	1.18940	1.18754	1.18805	7160	0	5
2020.09.15	11:00:00	1.18804	1.18868	1.18777	1.18811	5585	0	1
2020.09.15	12:00:00	1.18810	1.18890	1.18803	1.18807	5004	0	3
2020.09.15	13:00:00	1.18806	1.18988	1.18795	1.18987	4684	0	1
2020.09.15	14:00:00	1.18986	1.19001	1.18858	1.18907	7236	0	2
2020.09.15	15:00:00	1.18908	1.18955	1.18677	1.18743	7957	0	1
2020.09.15	16:00:00	1.18743	1.18810	1.18554	1.18635	8326	0	1
2020.09.15	17:00:00	1.18635	1.18635	1.18389	1.18503	13107	0	1
2020.09.15	18:00:00	1.18503	1.18525	1.18441	1.18446	6039	0	5
2020.09.15	19:00:00	1.18447	1.18532	1.18446	1.18522	4190	0	5
2020.09.15	20:00:00	1.18522	1.18548	1.18456	1.18460	3733	0	1
2020.09.15	21:00:00	1.18461	1.18534	1.18443	1.18534	2785	0	5
2020.09.15	22:00:00	1.18537	1.18537	1.18446	1.18457	3628	0	5
2020.09.15	23:00:00	1.18458	1.18490	1.18442	1.18458	1399	0	6
2020.09.16	00:00:00	1.18453	1.18527	1.18440	1.18472	244	0	6
2020.09.16	01:00:00	1.18472	1.18501	1.18471	1.18474	645	0	10
2020.09.16	02:00:00	1.18475	1.18484	1.18401	1.18414	964	0	7
2020.09.16	03:00:00	1.18414	1.18451	1.18284	1.18338	3683	0	5
2020.09.16	04:00:00	1.18339	1.18440	1.18285	1.18437	3119	0	6
2020.09.16	05:00:00	1.18437	1.18485	1.18419	1.18449	2201	0	1
2020.09.16	06:00:00	1.18449	1.18484	1.18448	1.18462	1931	0	7
2020.09.16	07:00:00	1.18462	1.18485	1.18442	1.18472	1011	0	5
2020.09.16	08:00:00	1.18471	1.18510	1.18408	1.18457	1917	0	6
2020.09.16	09:00:00	1.18458	1.18542	1.18407	1.18493	3437	0	5
2020.09.16	10:00:00	1.18491	1.18615	1.18460	1.18607	5555	0	5
2020.09.16	11:00:00	1.18608	1.18722	1.18589	1.18653	4841	0	4
2020.09.16	12:00:00	1.18653	1.18822	1.18649	1.18763	5041	0	3
2020.09.16	13:00:00	1.18764	1.18796	1.18611	1.18683	7448	0	3
2020.09.16	14:00:00	1.18685	1.18710	1.18614	1.18670	5039	0	2
2020.09.16	15:00:00	1.18672	1.18760	1.18452	1.18574	8861	0	1
2020.09.16	16:00:00	1.18574	1.18684	1.18416	1.18445	9206	0	3
2020.09.16	17:00:00	1.18445	1.18491	1.18086	1.18298	17784	0	1
2020.09.16	18:00:00	1.18300	1.18469	1.18267	1.18340	9734	0	3
2020.09.16	19:00:00	1.18341	1.18387	1.18306	1.18325	3210	0	5
2020.09.16	20:00:00	1.18326	1.18365	1.18208	1.18267	5779	0	1
2020.09.16	21:00:00	1.18267	1.18548	1.17875	1.17992	51383	0	1
2020.09.16	22:00:00	1.17992	1.18149	1.17895	1.17987	23139	0	1
2020.09.16	23:00:00	1.17987	1.18172	1.17982	1.18147	3136	0	5
2020.09.17	00:00:00	1.18147	1.18172	1.18051	1.18147	684	0	6
2020.09.17	01:00:00	1.18149	1.18188	1.18123	1.18152	927	0	6
2020.09.17	02:00:00	1.18152	1.18160	1.18017	1.18039	1251	0	7
2020.09.17	03:00:00	1.18038	1.18039	1.17681	1.17767	5543	0	5
2020.09.17	04:00:00	1.17766	1.17902	1.17593	1.17615	7725	0	1
2020.09.17	05:00:00	1.17615	1.17693	1.17595	1.17672	4654	0	5
2020.09.17	06:00:00	1.17672	1.17672	1.17366	1.17529	8075	0	1
2020.09.17	07:00:00	1.17529	1.17592	1.17491	1.17582	1831	0	5
2020.09.17	08:00:00	1.17582	1.17706	1.17561	1.17687	4239	0	2
2020.09.17	09:00:00	1.17687	1.17784	1.17550	1.17738	10650	0	2
2020.09.17	10:00:00	1.17739	1.17944	1.17699	1.17934	12835	0	2
2020.09.17	11:00:00	1.17934	1.18115	1.17906	1.18030	8970	0	3
2020.09.17	12:00:00	1.18029	1.18078	1.17826	1.17989	8025	0	2
2020.09.17	13:00:00	1.17987	1.18043	1.17879	1.17976	7068	0	5
2020.09.17	14:00:00	1.17977	1.18075	1.17886	1.18049	12630	0	5
2020.09.17	15:00:00	1.18048	1.18122	1.17906	1.18076	8535	0	1
2020.09.17	16:00:00	1.18078	1.18164	1.17933	1.18084	13234	0	1
2020.09.17	17:00:00	1.18083	1.18171	1.18009	1.18072	17592	0	1
2020.09.17	18:00:00	1.18073	1.18272	1.18060	1.18222	9408	0	4
2020.09.17	19:00:00	1.18221	1.18258	1.18181	1.18215	7484	0	3
2020.09.17	20:00:00	1.18216	1.18335	1.18208	1.18312	3011	0	5
2020.09.17	21:00:00	1.18313	1.18439	1.18300	1.18384	5833	0	1
2020.09.17	22:00:00	1.18384	1.18509	1.18339	1.18498	5783	0	5
2020.09.17	23:00:00	1.18498	1.18518	1.18439	1.18472	2902	0	5
2020.09.18	00:00:00	1.18465	1.18468	1.18363	1.18424	335	0	25
2020.09.18	01:00:00	1.18424	1.18542	1.18424	1.18517	1283	0	7
2020.09.18	02:00:00	1.18517	1.18555	1.18456	1.18463	1203	0	8
2020.09.18	03:00:00	1.18465	1.18612	1.18463	1.18535	4293	0	5
2020.09.18	04:00:00	1.18535	1.18613	1.18452	1.18482	5025	0	5
2020.09.18	05:00:00	1.18483	1.18493	1.18426	1.18456	2623	0	1
2020.09.18	06:00:00	1.18455	1.18518	1.18448	1.18499	1464	0	5
2020.09.18	07:00:00	1.18498	1.18515	1.18458	1.18482	1389	0	5
2020.09.18	08:00:00	1.18482	1.18551	1.18459	1.18548	2374	0	5
2020.09.18	09:00:00	1.18548	1.18659	1.18468	1.18649	5131	0	1
2020.09.18	10:00:00	1.18649	1.18685	1.18474	1.18483	7375	0	3
2020.09.18	11:00:00	1.18483	1.18610	1.18395	1.18587	4847	0	1
2020.09.18	12:00:00	1.18587	1.18633	1.18514	1.18533	5732	0	3
2020.09.18	13:00:00	1.18532	1.18532	1.18362	1.18407	6008	0	2
2020.09.18	14:00:00	1.18406	1.18445	1.18300	1.18414	6170	0	5
2020.09.18	15:00:00	1.18414	1.18455	1.18298	1.18437	7080	0	1
2020.09.18	16:00:00	1.18437	1.18511	1.18307	1.18314	8648	0	1
2020.09.18	17:00:00	1.18314	1.18701	1.18255	1.18595	12700	0	3
2020.09.18	18:00:00	1.18596	1.18658	1.18546	1.18554	9394	0	3
2020.09.18	19:00:00	1.18554	1.18651	1.18503	1.18651	4797	0	5
2020.09.18	20:00:00	1.18651	1.18669	1.18505	1.18569	5354	0	5
2020.09.18	21:00:00	1.18570	1.18601	1.18503	1.18529	3805	0	6
2020.09.18	22:00:00	1.18530	1.18535	1.18448	1.18492	3977	0	4
2020.09.18	23:00:00	1.18492	1.18511	1.18382	1.18400	2552	0	2
2020.09.21	00:00:00	1.18388	1.18486	1.18384	1.18407	295	0	16
2020.09.21	01:00:00	1.18408	1.18480	1.18394	1.18480	2157	0	7
2020.09.21	02:00:00	1.18480	1.18493	1.18440	1.18450	1194	0	7
2020.09.21	03:00:00	1.18450	1.18602	1.18424	1.18588	2168	0	5
2020.09.21	04:00:00	1.18588	1.18610	1.18540	1.18555	2567	0	6
2020.09.21	05:00:00	1.18556	1.18618	1.18555	1.18580	2330	0	6
2020.09.21	06:00:00	1.18581	1.18668	1.18562	1.18668	1730	0	7
2020.09.21	07:00:00	1.18667	1.18713	1.18652	1.18660	1257	0	5
2020.09.21	08:00:00	1.18660	1.18695	1.18609	1.18625	2054	0	5
2020.09.21	09:00:00	1.18625	1.18642	1.18541	1.18576	4885	0	5
2020.09.21	10:00:00	1.18576	1.18678	1.18306	1.18330	12195	0	3
2020.09.21	11:00:00	1.18330	1.18330	1.17907	1.18007	15364	0	1
2020.09.21	12:00:00	1.18007	1.18007	1.17797	1.17839	10266	0	3
2020.09.21	13:00:00	1.17839	1.17919	1.17749	1.17864	7804	0	3
2020.09.21	14:00:00	1.17864	1.17967	1.17793	1.17948	7374	0	1
2020.09.21	15:00:00	1.17949	1.17952	1.17626	1.17693	9694	0	1
2020.09.21	16:00:00	1.17693	1.17795	1.17493	1.17496	16530	0	3
2020.09.21	17:00:00	1.17496	1.17595	1.17312	1.17403	16005	0	1
2020.09.21	18:00:00	1.17402	1.17507	1.17312	1.17372	9857	0	1
2020.09.21	19:00:00	1.17371	1.17420	1.17331	1.17401	5826	0	5
2020.09.21	20:00:00	1.17401	1.17569	1.17357	1.17529	5198	0	2
2020.09.21	21:00:00	1.17529	1.17574	1.17490	1.17537	3795	0	5
2020.09.21	22:00:00	1.17536	1.17744	1.17531	1.17636	6930	0	1
2020.09.21	23:00:00	1.17636	1.17727	1.17619	1.17702	2242	0	6
2020.09.22	00:00:00	1.17704	1.17731	1.17511	1.17655	731	0	12
2020.09.22	01:00:00	1.17655	1.17700	1.17633	1.17641	1142	0	6
2020.09.22	02:00:00	1.17641	1.17663	1.17621	1.17622	1069	0	7
2020.09.22	03:00:00	1.17622	1.17704	1.17554	1.17675	4523	0	5
2020.09.22	04:00:00	1.17675	1.17698	1.17521	1.17648	5234	0	5
2020.09.22	05:00:00	1.17648	1.17670	1.17593	1.17628	2188	0	7
2020.09.22	06:00:00	1.17628	1.17710	1.17611	1.17675	2529	0	5
2020.09.22	07:00:00	1.17675	1.17683	1.17633	1.17683	1849	0	7
2020.09.22	08:00:00	1.17684	1.17686	1.17517	1.17520	2740	0	6
2020.09.22	09:00:00	1.17519	1.17578	1.17332	1.17465	9085	0	5
2020.09.22	10:00:00	1.17464	1.17506	1.17196	1.17230	12786	0	1
2020.09.22	11:00:00	1.17230	1.17489	1.17228	1.17443	10900	0	5
2020.09.22	12:00:00	1.17443	1.17459	1.17327	1.17368	7641	0	5
2020.09.22	13:00:00	1.17368	1.17668	1.17364	1.17608	8993	0	1
2020.09.22	14:00:00	1.17608	1.17611	1.17450	1.17516	8051	0	5
2020.09.22	15:00:00	1.17516	1.17555	1.17341	1.17500	10737	0	5
2020.09.22	16:00:00	1.17499	1.17603	1.17260	1.17282	12257	0	4
2020.09.22	17:00:00	1.17281	1.17369	1.17025	1.17032	18374	0	2
2020.09.22	18:00:00	1.17032	1.17164	1.16912	1.17019	17078	0	1
2020.09.22	19:00:00	1.17019	1.17159	1.16990	1.17035	8517	0	1
2020.09.22	20:00:00	1.17035	1.17160	1.17019	1.17098	5216	0	5
2020.09.22	21:00:00	1.17098	1.17157	1.17042	1.17043	3999	0	5
2020.09.22	22:00:00	1.17043	1.17116	1.17027	1.17105	3437	0	4
2020.09.22	23:00:00	1.17105	1.17129	1.17032	1.17070	1330	0	5
2020.09.23	00:00:00	1.17066	1.17090	1.17025	1.17051	414	0	2
2020.09.23	01:00:00	1.17052	1.17080	1.17037	1.17064	1270	0	5
2020.09.23	02:00:00	1.17064	1.17100	1.17039	1.17055	1444	0	7
2020.09.23	03:00:00	1.17056	1.17085	1.16774	1.16799	6725	0	1
2020.09.23	04:00:00	1.16798	1.16900	1.16746	1.16875	6328	0	5
2020.09.23	05:00:00	1.16875	1.16919	1.16757	1.16803	4938	0	5
2020.09.23	06:00:00	1.16803	1.16862	1.16757	1.16811	2859	0	5
2020.09.23	07:00:00	1.16810	1.16812	1.16742	1.16779	2834	0	5
2020.09.23	08:00:00	1.16779	1.16897	1.16779	1.16875	3063	0	5
2020.09.23	09:00:00	1.16875	1.16937	1.16715	1.16908	7705	0	1
2020.09.23	10:00:00	1.16908	1.16998	1.16744	1.16938	15225	0	1
2020.09.23	11:00:00	1.16939	1.17045	1.16814	1.17037	9031	0	3
2020.09.23	12:00:00	1.17037	1.17185	1.17007	1.17139	8492	0	1
2020.09.23	13:00:00	1.17139	1.17168	1.17055	1.17076	5413	0	3
2020.09.23	14:00:00	1.17076	1.17110	1.16889	1.16891	7133	0	1
2020.09.23	15:00:00	1.16890	1.16959	1.16847	1.16910	8248	0	2
2020.09.23	16:00:00	1.16913	1.17038	1.16786	1.16831	11927	0	4
2020.09.23	17:00:00	1.16830	1.16832	1.16634	1.16738	13301	0	1
2020.09.23	18:00:00	1.16738	1.16878	1.16671	1.16775	11098	0	4
2020.09.23	19:00:00	1.16775	1.16895	1.16722	1.16806	7714	0	1
2020.09.23	20:00:00	1.16806	1.16846	1.16755	1.16804	4335	0	4
2020.09.23	21:00:00	1.16803	1.16812	1.16565	1.16568	7078	0	1
2020.09.23	22:00:00	1.16568	1.16637	1.16507	1.16625	6478	0	5
2020.09.23	23:00:00	1.16625	1.16628	1.16543	1.16583	2457	0	6
2020.09.24	00:00:00	1.16593	1.16626	1.16559	1.16594	429	0	14
2020.09.24	01:00:00	1.16594	1.16643	1.16572	1.16614	1118	0	5
2020.09.24	02:00:00	1.16615	1.16619	1.16514	1.16562	2292	0	6
2020.09.24	03:00:00	1.16562	1.16727	1.16561	1.16724	4688	0	5
2020.09.24	04:00:00	1.16724	1.16794	1.16606	1.16610	4211	0	6
2020.09.24	05:00:00	1.16610	1.16651	1.16574	1.16611	3621	0	6
2020.09.24	06:00:00	1.16611	1.16650	1.16553	1.16555	2635	0	5
2020.09.24	07:00:00	1.16555	1.16578	1.16521	1.16523	2026	0	6
2020.09.24	08:00:00	1.16523	1.16595	1.16438	1.16580	4508	0	1
2020.09.24	09:00:00	1.16580	1.16613	1.16475	1.16523	6376	0	5
2020.09.24	10:00:00	1.16522	1.16732	1.16494	1.16664	8218	0	5
2020.09.24	11:00:00	1.16664	1.16678	1.16492	1.16564	6840	0	5
2020.09.24	12:00:00	1.16564	1.16592	1.16326	1.16412	6304	0	1
2020.09.24	13:00:00	1.16412	1.16503	1.16380	1.16426	6917	0	5
2020.09.24	14:00:00	1.16426	1.16539	1.16354	1.16380	6643	0	3
2020.09.24	15:00:00	1.16381	1.16491	1.16260	1.16390	9584	0	5
2020.09.24	16:00:00	1.16390	1.16519	1.16302	1.16390	15002	0	2
2020.09.24	17:00:00	1.16390	1.16563	1.16346	1.16393	17664	0	4
2020.09.24	18:00:00	1.16392	1.16661	1.16353	1.16646	10361	0	5
2020.09.24	19:00:00	1.16646	1.16687	1.16580	1.16619	10566	0	3
2020.09.24	20:00:00	1.16619	1.16867	1.16607	1.16792	7313	0	1
2020.09.24	21:00:00	1.16791	1.16812	1.16649	1.16659	5916	0	4
2020.09.24	22:00:00	1.16659	1.16740	1.16630	1.16683	6519	0	5
2020.09.24	23:00:00	1.16683	1.16740	1.16645	1.16649	1890	0	5
2020.09.25	00:00:00	1.16592	1.16751	1.16590	1.16680	373	0	17
2020.09.25	01:00:00	1.16680	1.16739	1.16680	1.16719	1509	0	5
2020.09.25	02:00:00	1.16719	1.16766	1.16694	1.16730	1247	0	8
2020.09.25	03:00:00	1.16730	1.16741	1.16637	1.16673	2449	0	3
2020.09.25	04:00:00	1.16673	1.16738	1.16621	1.16669	2535	0	7
2020.09.25	05:00:00	1.16669	1.16716	1.16638	1.16663	1902	0	6
2020.09.25	06:00:00	1.16663	1.16690	1.16623	1.16645	1879	0	5
2020.09.25	07:00:00	1.16645	1.16681	1.16614	1.16673	2253	0	6
2020.09.25	08:00:00	1.16673	1.16714	1.16649	1.16677	2151	0	5
2020.09.25	09:00:00	1.16677	1.16786	1.16639	1.16758	5790	0	5
2020.09.25	10:00:00	1.16758	1.16845	1.16634	1.16762	10191	0	5
2020.09.25	11:00:00	1.16762	1.16787	1.16510	1.16553	7617	0	5
2020.09.25	12:00:00	1.16553	1.16555	1.16380	1.16431	8353	0	1
2020.09.25	13:00:00	1.16431	1.16522	1.16387	1.16432	8971	0	4
2020.09.25	14:00:00	1.16433	1.16445	1.16268	1.16305	10445	0	2
2020.09.25	15:00:00	1.16306	1.16437	1.16281	1.16362	8317	0	3
2020.09.25	16:00:00	1.16362	1.16390	1.16250	1.16339	10512	0	5
2020.09.25	17:00:00	1.16338	1.16349	1.16140	1.16182	14601	0	1
2020.09.25	18:00:00	1.16182	1.16232	1.16115	1.16170	7492	0	1
2020.09.25	19:00:00	1.16170	1.16257	1.16144	1.16187	5153	0	5
2020.09.25	20:00:00	1.16188	1.16272	1.16149	1.16254	3560	0	5
2020.09.25	21:00:00	1.16254	1.16292	1.16211	1.16215	2802	0	5
2020.09.25	22:00:00	1.16216	1.16347	1.16215	1.16256	4269	0	3
2020.09.25	23:00:00	1.16256	1.16320	1.16233	1.16280	3260	0	4
2020.09.28	00:00:00	1.16227	1.16272	1.16153	1.16252	178	0	25
2020.09.28	01:00:00	1.16252	1.16374	1.16244	1.16321	1961	0	8
2020.09.28	02:00:00	1.16322	1.16355	1.16294	1.16337	1257	0	7
2020.09.28	03:00:00	1.16337	1.16350	1.16146	1.16157	4316	0	1
2020.09.28	04:00:00	1.16157	1.16308	1.16157	1.16294	2450	0	6
2020.09.28	05:00:00	1.16293	1.16371	1.16279	1.16341	1882	0	7
2020.09.28	06:00:00	1.16340	1.16373	1.16330	1.16351	1424	0	6
2020.09.28	07:00:00	1.16352	1.16399	1.16308	1.16309	1859	0	2
2020.09.28	08:00:00	1.16309	1.16366	1.16254	1.16285	1700	0	5
2020.09.28	09:00:00	1.16285	1.16365	1.16246	1.16260	4220	0	5
2020.09.28	10:00:00	1.16260	1.16341	1.16222	1.16288	6996	0	1
2020.09.28	11:00:00	1.16288	1.16450	1.16249	1.16404	11522	0	2
2020.09.28	12:00:00	1.16404	1.16491	1.16370	1.16454	6291	0	2
2020.09.28	13:00:00	1.16454	1.16652	1.16438	1.16592	6731	0	3
2020.09.28	14:00:00	1.16592	1.16760	1.16534	1.16746	6376	0	1
2020.09.28	15:00:00	1.16746	1.16774	1.16618	1.16625	10052	0	1
2020.09.28	16:00:00	1.16626	1.16795	1.16618	1.16695	8525	0	4
